#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -6               8               1              HB  0.58820 -0.13405  0.70138 -0.06068 -0.22172  0.74247 -0.34195  0.17865 -0.13430  0.65175   42004308
               -7               8               1              HB  0.56678 -0.33653  0.55597 -0.11323 -0.22101  0.65240 -0.31952 -0.02190 -0.13360  0.68565   42004388
               -8               8               1              HB  0.51851 -0.15753  0.52769 -0.12910 -0.04130  0.49056 -0.09691  0.02725 -0.21449  0.60736   42004408
               -9               8               1              HB  0.55122 -0.25238  0.61965  0.02998 -0.24896  0.47659 -0.15186 -0.14632 -0.23564  0.56393   42004488
              -10               8               1              HB  0.61833 -0.31704  0.81754 -0.07937 -0.14685  0.65829 -0.36578 -0.12608 -0.31778  0.58263   42004508
              -11               8               1              HB  0.87109 -0.04330  0.65993  0.00772 -0.25950  0.84752 -0.20156  0.05757 -0.73748  0.75594   42004588
              -12               8               1              HB  0.56345 -0.20417  0.55641  0.23640 -0.22813  0.48541 -0.22045  0.17117 -0.37671  0.65246   42004608
              -13               8               1              HB  0.53542 -0.21853  0.52536 -0.02871 -0.18459  0.58950 -0.22390  0.02555 -0.21626  0.61788   42004688
              -14               8               1              HB  0.50635 -0.09651  0.40702  0.05493 -0.17636  0.45671 -0.11321 -0.06042 -0.01948  0.43059   42004708
              -15               8               1              HB  0.43645 -0.21938  0.46053  0.03887 -0.13603  0.56108 -0.12999 -0.22443 -0.21115  0.64999   42004788
              -15               8               2              HB  0.57422 -0.14542  0.43121 -0.05503 -0.06256  0.42715 -0.27781 -0.04479 -0.15303  0.52789   42008788
              -16               8               1              HB  0.52697 -0.16008  0.53368 -0.09346 -0.23237  0.53814 -0.07439  0.02233 -0.06024  0.47247   42004808
              -16               8               2              HB  0.60512 -0.20825  0.54498  0.12652 -0.15512  0.39454 -0.00376 -0.05946 -0.07652  0.44333   42008808
               -1               9               1              HB  0.67014 -0.05721  0.49588 -0.06586 -0.11999  0.58500 -0.39823  0.13262 -0.26863  0.69490   42004089
               -2               9               1              HB  0.52431 -0.15479  0.59686  0.09032 -0.37155  0.47347 -0.03691  0.02775 -0.12294  0.43246   42004109
               -3               9               1              HB  0.51514 -0.23667  0.50831  0.08752 -0.07345  0.45134 -0.25262  0.00417 -0.07741  0.47104   42004189
               -4               9               1              HB  0.62670  0.07391  0.60953  0.44690 -0.08511  0.75919 -0.34660  0.17150 -0.04557  0.44893   42004209
               -5               9               1              HB  0.73270 -0.33981  0.63857  0.00975 -0.05329  0.76399 -0.25397  0.01105 -0.45614  0.70241   42004289
               -6               9               1              HB  0.51092 -0.01503  0.51185 -0.15135 -0.11581  0.52009 -0.18289  0.05081 -0.26764  0.55325   42004309
               -7               9               1              HB  0.53067 -0.32534  0.52818 -0.43104  0.05055  0.48825 -0.33378  0.25700 -0.29269  0.40082   42004389
               -8               9               1              HB  0.52944 -0.19638  0.56195 -0.06506 -0.02709  0.40690 -0.06066 -0.13280 -0.10673  0.48062   42004409
               -9               9               1              HB  0.78583 -0.46290  0.53991  0.02419 -0.15959  0.55965 -0.39076  0.02373 -0.08607  0.67576   42004489
              -10               9               1              HB  0.60027 -0.40150  0.59548  0.08599 -0.23319  0.68048 -0.33452 -0.03649 -0.23220  0.56572   42004509
              -11               9               1              HB  0.58513 -0.25492  0.48309  0.02970  0.11668  0.53027 -0.02299 -0.18211 -0.01551  0.63854   42004589
              -12               9               1              HB  0.87585 -0.07297  0.59223  0.04766 -0.12230  0.69649 -0.18733 -0.29074 -0.08029  0.68696   42004609
              -13               9               1              HB  0.49893 -0.06898  0.46756  0.27965 -0.28309  0.54804 -0.09858 -0.01887 -0.07773  0.56132   42004689
              -14               9               1              HB  0.71348 -0.10730  0.61915  0.00501 -0.35904  0.58231 -0.17066 -0.27129 -0.14354  0.42932   42004709
              -15               9               1              HB  0.75320 -0.31861  0.92256 -0.21761 -0.33918  0.77413 -0.63834 -0.10552 -0.15658  0.79195   42004789
              -15               9               2              HB  0.47673 -0.04895  0.43847  0.36924 -0.17340  0.49298  0.06408 -0.01887 -0.14262  0.56907   42008789
              -16               9               1              HB  0.47952 -0.01655  0.86247  0.03212 -0.23610  0.81947 -0.23246 -0.00725 -0.18108  0.57765   42004809
              -16               9               2              HB  0.60190 -0.11967  0.52382 -0.43777 -0.01627  0.52968 -0.16340  0.27420 -0.13161  0.50766   42008809
               -1              10               1              HB  0.64923 -0.26788  0.66286 -0.11316  0.05684  0.68191  0.07031 -0.16612 -0.08989  0.54513   4200408A
               -2              10               1              HB  0.46315 -0.34834  0.57659  0.08702 -0.10923  0.59592 -0.12424 -0.15705 -0.10531  0.47574   4200410A
               -3              10               1              HB  0.56398 -0.14422  0.44845  0.02546  0.22209  0.48206 -0.35979  0.23278  0.02995  0.45133   4200418A
               -4              10               1              HB  0.68038 -0.39151  0.50563  0.07676 -0.22206  0.52193  0.21942  0.04980  0.41130  0.59507   4200420A
               -5              10               1              HB  0.49776 -0.13734  0.53473  0.01407 -0.10707  0.50276 -0.27029  0.08090 -0.21978  0.53298   4200428A
               -6              10               1              HB  0.70736 -0.09968  0.57915 -0.11374 -0.09806  0.60573 -0.26610  0.16571 -0.32071  0.71381   4200430A
               -7              10               1              HB  0.41016 -0.33415  0.59021  0.12656 -0.14740  0.52872 -0.02956  0.11315 -0.16028  0.45098   4200438A
               -8              10               1              HB  0.65978 -0.20310  0.82797  0.02595 -0.27010  0.60681 -0.17844 -0.27347 -0.07422  0.69471   4200440A
               -9              10               1              HB  0.59509 -0.23504  0.59167 -0.31507 -0.12888  0.62459 -0.19541 -0.23703 -0.28143  0.62725   4200448A
              -10              10               1              HB  0.51396 -0.24347  0.55937  0.00367 -0.19978  0.59784 -0.13406  0.17722 -0.07708  0.67854   4200450A
              -11              10               1              HB  0.56853 -0.12301  0.75232 -0.11326 -0.08507  0.63617 -0.16620 -0.17860 -0.12215  0.58517   4200458A
              -12              10               1              HB  0.90992 -0.11276  0.93256  0.26149 -0.16090  0.77410 -0.19654  0.11601 -0.06793  0.68111   4200460A
              -13              10               1              HB  0.62686 -0.10173  0.61734  0.13389 -0.26145  0.57005 -0.05624  0.19499 -0.27623  0.57924   4200468A
              -14              10               1              HB  0.42187  0.00996  0.49901 -0.20516 -0.15335  0.61113 -0.10558  0.01576 -0.35565  0.47667   4200470A
              -15              10               1              HB  0.87254 -0.41289  0.87037  0.13222 -0.43758  0.77382 -0.55935 -0.22362 -0.57142  0.74251   4200478A
              -15              10               2              HB  0.60448 -0.05821  0.68647  0.07626 -0.28476  0.50217 -0.16308 -0.14339 -0.15942  0.55349   4200878A
              -16              10               1              HB  0.49182 -0.03103  0.42752 -0.09663 -0.21985  0.44419 -0.08084  0.20774  0.13186  0.45977   4200480A
              -16              10               2              HB  0.79101 -0.14319  0.83238 -0.26565 -0.18200  0.61305 -0.17165  0.14511 -0.28780  0.69092   4200880A
               -1              11               1              HB  0.49669 -0.12996  0.55072  0.03269 -0.16656  0.58211 -0.27827  0.08613 -0.13606  0.58576   4200408B
               -2              11               1              HB  0.42129 -0.25397  0.73879 -0.04181  0.12481  0.59235 -0.08596  0.28352 -0.31419  0.69410   4200410B
               -3              11               1              HB  0.46522 -0.23052  0.51694  0.11418 -0.13605  0.51479 -0.07924  0.04863 -0.09718  0.38896   4200418B
               -4              11               1              HB  0.89662 -0.34119  0.62058  0.35499 -0.72228  0.89628 -0.33095 -0.39097 -0.52975  0.85035   4200420B
               -5              11               1              HB  0.67916 -0.24211  0.69242  0.40296 -0.39118  0.46068 -0.23386 -0.37351 -0.23212  0.49902   4200428B
               -6              11               1              HB  0.72507 -0.39967  0.62386 -0.18285  0.02354  0.66119 -0.19048  0.25443 -0.17176  0.58366   4200430B
               -7              11               1              HB  0.52461  0.06558  0.51539  0.09329 -0.02260  0.58691  0.05460 -0.08264 -0.13785  0.50476   4200438B
               -8              11               1              HB  0.59515 -0.24053  0.68618 -0.07692 -0.14088  0.66826 -0.20342 -0.17609 -0.45994  0.66157   4200440B
               -9              11               1              HB  0.44114 -0.24567  0.58302  0.00918 -0.12014  0.31946 -0.13960  0.06863 -0.17124  0.42589   4200448B
              -10              11               1              HB  0.69734 -0.19179  0.65552  0.00392 -0.12946  0.52648 -0.34669  0.24642 -0.27180  0.87658   4200450B
              -11              11               1              HB  0.79255 -0.55325  0.86669 -0.21411 -0.29812  0.72755 -0.47280 -0.06450 -0.22515  0.75864   4200458B
              -12              11               1              HB  0.89635 -0.28932  0.68341 -0.12527 -0.12465  0.79537 -0.01064  0.30624  0.16513  0.74981   4200460B
              -13              11               1              HB  0.48422 -0.18697  0.53007  0.10218 -0.16732  0.52308 -0.11977 -0.06144 -0.10479  0.53961   4200468B
              -14              11               1              HB  0.79000 -0.27465  0.79178  0.09014 -0.32567  0.57248 -0.30269 -0.14306 -0.18611  0.66027   4200470B
              -15              11               1              HB  0.59861 -0.04166  0.55865 -0.28278 -0.31446  0.58980 -0.19174 -0.19274 -0.36709  0.51728   4200478B
