#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -8               9               1              HB  0.50185 -1.81404  0.49141 -1.21035 -1.57473  0.48339 -1.96759 -2.10513 -1.73283  0.49849   42004409
               -9               9               1              HB  0.57039  3.01160  0.52325  2.87052  3.28257  0.55108  2.78564  3.48845  3.06206  0.56606   42004489
              -10               9               1              HB  0.61478  5.74547  0.60325  6.73899  5.62581  0.60784  5.52019  4.91931  5.32595  0.62519   42004509
              -11               9               1              HB  0.47689  4.35892  0.48835  5.59081  5.83636  0.49482  4.78666  5.35357  6.38136  0.47181   42004589
              -12               9               1              HB  0.60548 -1.33314  0.60171 -0.23501 -2.08382  0.59286 -0.93859 -2.33534 -1.69753  0.60759   42004609
              -13               9               1              HB  0.52746 -2.80210  0.53637 -2.60898 -2.61154  0.51620 -3.24363 -3.00659 -3.13364  0.52041   42004689
              -14               9               1              HB  0.48841  1.72220  0.47666  5.05108  4.36675  0.46454  1.99090  0.77086  4.56536  0.46680   42004709
              -15               9               1              HB  0.63599  5.36927  0.64251  5.22569  3.82201  0.63422  5.96562  4.96429  4.40097  0.66071   42004789
              -15               9               2              HB  0.50226  2.75810  0.48526  3.05305  2.98132  0.49472  2.07628  2.30685  2.10628  0.45492   42008789
              -16               9               1              HB  0.63729 -0.71853  0.58273 -0.28288 -0.06629  0.60411 -1.38250 -0.71158 -0.75317  0.61971   42004809
              -16               9               2              HB  0.48066  8.43445  0.46616  7.92332  8.49739  0.45905  7.25053  8.26413  7.21122  0.49210   42008809
               -1              10               1              HB  0.50861 -2.52603  0.48019 -1.75453 -2.43511  0.46718 -3.03355 -3.10050 -2.88376  0.48063   4200408A
               -2              10               1              HB  0.50746  1.48448  0.49244  5.11813  2.69897  0.47245  3.06755  1.54743  3.98408  0.52538   4200410A
               -3              10               1              HB  0.40033  7.85070  0.38329  9.29728  8.86266  0.40094  7.60364  7.34749  8.56984  0.39257   4200418A
               -4              10               1              HB  0.70903 -3.03406  0.67211 -2.35293 -2.99042  0.65703 -3.69641 -3.92006 -3.72558  0.68717   4200420A
               -5              10               1              HB  0.42773  2.79816  0.40560  2.49019  2.11046  0.42407  0.44488  0.48402 -0.13807  0.41505   4200428A
               -6              10               1              HB  0.53885  0.30490  0.51658  3.55434  2.92401  0.54220 -0.81954 -1.23382  1.51795  0.54982   4200430A
               -7              10               1              HB  0.44727  1.44217  0.40694  3.34304  0.86489  0.39596  1.38893 -0.95127  0.97491  0.41915   4200438A
               -8              10               1              HB  0.62377  7.60544  0.62684  8.13316  9.16024  0.63879  5.93266  7.17905  7.22084  0.58844   4200440A
               -9              10               1              HB  0.40552 -0.94510  0.43318 -0.81116 -0.17642  0.41709 -1.12986 -0.16123 -0.40206  0.42753   4200448A
              -10              10               1              HB  0.55279  5.43113  0.55270  6.34962  5.13848  0.51971  4.02323  3.15670  3.48691  0.56310   4200450A
              -11              10               1              HB  0.50137 10.39828  0.49578 11.68093 11.59381  0.49897  8.72328  8.84693  9.90026  0.52189   4200458A
              -12              10               1              HB  0.60365  0.83523  0.62482  1.34518  1.19128  0.59242  1.00355  1.20833  1.27599  0.61560   4200460A
              -13              10               1              HB  0.53674 -2.08864  0.49257 -2.07777 -1.44026  0.48340 -2.05706 -1.20212 -1.54724  0.50089   4200468A
              -14              10               1              HB  0.45067  0.24356  0.43988  0.73147  0.52429  0.43989  0.22614  0.28723  0.52001  0.45887   4200470A
              -15              10               1              HB  0.64809  4.62390  0.66370  5.83558  4.95759  0.65457  5.80479  5.38045  6.22301  0.62877   4200478A
              -15              10               2              HB  0.61216  0.56791  0.57688  2.32072  1.62233  0.59891  0.08619 -0.35820  1.04780  0.58440   4200878A
              -16              10               1              HB  0.42735 -3.57184  0.44290 -3.91280 -3.60432  0.44376 -4.64667 -4.05776 -4.63563  0.44413   4200480A
              -16              10               2              HB  0.61063  2.52730  0.65188  4.04732  3.23831  0.59053  2.16521  1.73141  2.82241  0.61003   4200880A
               -1              11               1              HB  0.54649 -2.26223  0.53541 -1.48262 -2.10739  0.52617 -2.16067 -2.39920 -1.95279  0.57110   4200408B
               -2              11               1              HB  0.52710  5.77857  0.54184  6.92259  6.54145  0.50752  5.21442  5.11834  5.91127  0.52906   4200410B
               -3              11               1              HB  0.42775  6.96109  0.41990  7.13030  6.83529  0.43829  6.96296  6.80481  6.79186  0.41695   4200418B
               -4              11               1              HB  0.67911 -1.56275  0.69938 -1.24162 -1.39034  0.67403 -1.59536 -1.38026 -1.59185  0.66884   4200420B
               -5              11               1              HB  0.49620  4.39247  0.47838  4.15277  3.68243  0.49556  3.61417  3.51013  2.90146  0.48189   4200428B
               -6              11               1              HB  0.54147 -1.29637  0.53812 -0.29924 -1.05004  0.51534 -1.31233 -1.38753 -1.09552  0.56005   4200430B
               -7              11               1              HB  0.54496 -1.47666  0.54628 -1.64890 -1.59516  0.53487 -1.99484 -1.55886 -2.17734  0.53964   4200438B
               -8              11               1              HB  0.52928  1.41480  0.52049  1.84179  0.96854  0.52369  2.73305  2.25360  2.28758  0.51968   4200440B
               -9              11               1              HB  0.43966 -3.29001  0.40736 -3.31962 -2.67189  0.43322 -3.41642 -2.58174 -2.89436  0.43296   4200448B
              -10              11               1              HB  0.60722  8.15842  0.59519 10.81866  8.07150  0.58440  8.61259  6.63230  8.61699  0.58196   4200450B
              -11              11               1              HB  0.68613 -1.88840  0.69966  0.45561 -0.94640  0.66235 -2.19053 -3.12601 -1.32174  0.68097   4200458B
              -12              11               1              HB  0.65790 -3.81734  0.64009 -2.63431 -3.40253  0.61048 -3.72845 -4.23516 -3.54364  0.63648   4200460B
              -13              11               1              HB  0.54017 -4.06784  0.55030 -3.23189 -3.18931  0.52183 -4.51703 -4.15519 -3.63355  0.53500   4200468B
              -14              11               1              HB  0.59723  3.81876  0.58720  3.26588  3.71080  0.60799  3.45941  4.32813  3.30218  0.57023   4200470B
              -15              11               1              HB  0.52244  4.37774  0.49117  4.40086  5.21774  0.49571  3.96988  5.08572  4.82316  0.49307   4200478B
              -15              11               2              HB  0.55336  0.19497  0.55181  1.22367 -1.18336  0.55116  0.41952 -1.61210 -0.95275  0.54871   4200878B
              -16              11               1              HB  0.56139 -2.86135  0.57286 -2.83867 -2.20423  0.56604 -3.10757 -2.08495 -2.49903  0.56305   4200480B
              -16              11               2              HB  0.61085  5.68363  0.57803  3.92201  5.80877  0.60486  5.67758  8.76366  5.71709  0.57092   4200880B
               -1              12               1              HB  0.45563 -5.03231  0.44562 -3.67569 -3.80567  0.42793 -5.22423 -5.47051 -3.86404  0.45140   4200408C
               -2              12               1              HB  0.42336  5.71721  0.43303  6.84574  5.76932  0.42000  5.42077  4.69635  5.47159  0.43586   4200410C
               -3              12               1              HB  0.51978 -0.06264  0.51390  1.71578  1.02793  0.51370  0.06292 -0.37981  0.99488  0.49848   4200418C
               -4              12               1              HB  0.45858 -4.58960  0.43033 -4.08131 -5.65992  0.42513 -4.64249 -5.75354 -5.65270  0.42329   4200420C
