#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               14               9               1              HB  0.56796 -0.13327  0.53231  0.03358 -0.10962  0.51822 -0.12081  0.06275 -0.17152  0.54105   42006709
               15               9               1              HB  0.76670 -0.33123  0.69969 -0.02868 -0.18836  0.61319 -0.18949 -0.01155 -0.19121  0.62746   42006789
               15               9               2              HB  0.59100 -0.12378  0.58588  0.05523 -0.19221  0.56770 -0.12881  0.01895 -0.14727  0.58512   4200A789
               16               9               1              HB  0.58178 -0.20094  0.58690 -0.04276 -0.25415  0.57194 -0.18452 -0.02528 -0.12934  0.55042   42006809
               16               9               2              HB  0.63525 -0.16511  0.63343  0.04582 -0.14057  0.56214 -0.17169 -0.01943 -0.20184  0.61219   4200A809
                1              10               1              HB  0.71625 -0.28579  0.64076 -0.02274 -0.24472  0.65171 -0.29389  0.10863 -0.28783  0.67433   4200608A
                2              10               1              HB  0.91803 -0.27821  0.85681 -0.09900 -0.24219  0.84089 -0.24082  0.01035 -0.31318  0.81665   4200610A
                3              10               1              HB  0.65960 -0.19951  0.68683 -0.04129 -0.20882  0.65696 -0.23912  0.04538 -0.13811  0.63451   4200618A
                4              10               1              HB  0.78306 -0.27206  0.81746 -0.09112 -0.26676  0.76550 -0.24604 -0.10480 -0.28117  0.71089   4200620A
                5              10               1              HB  0.58778 -0.17506  0.60998 -0.09504 -0.18482  0.59220 -0.19769  0.01077 -0.13875  0.56192   4200628A
                6              10               1              HB  0.71568 -0.28413  0.71297 -0.05712 -0.22152  0.69603 -0.26204  0.00012 -0.24763  0.64182   4200630A
                7              10               1              HB  0.58922 -0.19059  0.59121  0.03865 -0.22797  0.58296 -0.21216 -0.06881 -0.21009  0.60042   4200638A
                8              10               1              HB  0.69157 -0.22545  0.75013 -0.08707 -0.29419  0.70446 -0.25776 -0.15204 -0.27166  0.70913   4200640A
                9              10               1              HB  0.55142 -0.14581  0.54476 -0.04110 -0.20217  0.53373 -0.20713 -0.01669 -0.12505  0.53916   4200648A
               10              10               1              HB  0.71717 -0.33405  0.77415 -0.01981 -0.27391  0.70314 -0.14713 -0.17690 -0.30187  0.70193   4200650A
               11              10               1              HB  0.63457 -0.24799  0.65291 -0.07767 -0.26540  0.64969 -0.22056  0.05430 -0.16707  0.62346   4200658A
               12              10               1              HB  0.99120 -0.35051  1.03802 -0.05668 -0.40789  1.01015 -0.32294 -0.10045 -0.34400  0.97702   4200660A
               13              10               1              HB  0.90635 -0.31793  0.88834 -0.03192 -0.32453  0.87019 -0.24157  0.05099 -0.35305  0.86183   4200668A
               14              10               1              HB  0.72040 -0.24583  0.68382 -0.05169 -0.22542  0.68786 -0.21145 -0.08522 -0.26324  0.68482   4200670A
               15              10               1              HB  0.68980 -0.25223  0.68720 -0.08935 -0.22889  0.66041 -0.23885 -0.02077 -0.28249  0.69329   4200678A
               15              10               2              HB  0.76753 -0.28527  0.71083  0.05429 -0.21349  0.70810 -0.30420 -0.05105 -0.28204  0.73984   4200A78A
               16              10               1              HB  0.71654 -0.28913  0.74222  0.01138 -0.26016  0.69477 -0.32286 -0.06335 -0.28083  0.69250   4200680A
               16              10               2              HB  1.01106 -0.52262  0.99600 -0.08951 -0.39552  0.95026 -0.36633 -0.05480 -0.42463  0.92258   4200A80A
                1              55               1              HB  0.55679 -0.17031  0.55256  0.02082 -0.18210  0.56059 -0.22049  0.03103 -0.18796  0.56664   420060B7
                2              55               1              HB  0.52457 -0.08897  0.53472 -0.09315 -0.14742  0.46486 -0.12612 -0.15127 -0.11880  0.49513   42006137
                3              55               1              HB  0.51885 -0.14454  0.47996 -0.05223 -0.19028  0.48881 -0.13799 -0.02109 -0.12659  0.49434   420061B7
                4              55               1              HB  0.84232 -0.28037  0.79475 -0.09981 -0.23366  0.81817 -0.26699  0.06621 -0.27514  0.76365   42006237
                5              55               1              HB  0.64024 -0.23165  0.65785 -0.05979 -0.23597  0.60036 -0.21713 -0.04706 -0.14157  0.61075   420062B7
                6              55               1              HB  0.63855 -0.22999  0.59396 -0.09686 -0.22949  0.60573 -0.20200 -0.02319 -0.19982  0.58370   42006337
                7              55               1              HB  0.52583 -0.16312  0.50315 -0.01898 -0.15760  0.49737 -0.18941  0.03014 -0.13698  0.50420   420063B7
                8              55               1              HB  0.65178 -0.24116  0.62717  0.13818 -0.17578  0.64476 -0.18359  0.02309 -0.19307  0.67481   42006437
                9              55               1              HB  0.62793 -0.19477  0.59771 -0.10897 -0.27412  0.62377 -0.23993 -0.02989 -0.18422  0.60396   420064B7
               10              55               1              HB  0.71590 -0.21351  0.66228 -0.09457 -0.32783  0.70865 -0.25661 -0.02259 -0.25777  0.68605   42006537
               11              55               1              HB  0.61807 -0.21551  0.61497 -0.08004 -0.23574  0.59682 -0.26452  0.09591 -0.18331  0.63898   420065B7
               12              55               1              HB  0.55561 -0.17136  0.59508 -0.05428 -0.16884  0.53234 -0.19726 -0.11691 -0.19635  0.49760   42006637
               13              55               1              HB  0.58608 -0.22124  0.59172  0.02640 -0.22754  0.57896 -0.21817 -0.03882 -0.19908  0.56284   420066B7
               14              55               1              HB  0.67434 -0.17284  0.65901 -0.05751 -0.25047  0.65732 -0.23780 -0.00805 -0.21405  0.70672   42006737
               15              55               1              HB  0.60822 -0.19787  0.54226  0.00815 -0.18333  0.56910 -0.15473 -0.11607 -0.23476  0.58869   420067B7
