#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
              -11              10               1              HB  0.63062  0.81489  0.81711  0.79888  0.80107  0.78533  0.80022  0.80241  0.78665  0.78797   4200458A
              -12              10               1              HB  0.70752  0.82646  0.82086  0.81932  0.81376  0.80672  0.82941  0.82378  0.81666  0.82672   4200460A
              -13              10               1              HB  0.60527  0.73153  0.71901  0.72015  0.70782  0.69681  0.72061  0.70828  0.69726  0.69771   4200468A
              -14              10               1              HB  0.50369  0.60234  0.59860  0.59316  0.58947  0.58049  0.59953  0.59581  0.58672  0.59303   4200470A
              -15              10               1              HB  0.72362  0.86261  0.86091  0.84554  0.84388  0.82719  0.85496  0.85328  0.83640  0.84572   4200478A
              -15              10               2              HB  0.64057  0.74531  0.75534  0.72263  0.73236  0.71007  0.71945  0.72913  0.70695  0.70384   4200878A
              -16              10               1              HB  0.47505  0.53004  0.52011  0.53232  0.52235  0.52460  0.52882  0.51891  0.52115  0.51772   4200480A
              -16              10               2              HB  0.64052  0.73639  0.74297  0.72078  0.72723  0.71182  0.72170  0.72815  0.71272  0.71362   4200880A
               -1              11               1              HB  0.62248  0.73516  0.72469  0.72770  0.71734  0.71006  0.72530  0.71497  0.70771  0.70538   4200408B
               -2              11               1              HB  0.55130  0.65242  0.65305  0.63460  0.63522  0.61787  0.65757  0.65821  0.64024  0.66341   4200410B
               -3              11               1              HB  0.53031  0.65704  0.65470  0.64740  0.64510  0.63563  0.64910  0.64680  0.63731  0.63899   4200418B
               -4              11               1              HB  0.77270  0.91928  0.90348  0.92358  0.90770  0.91194  0.93300  0.91696  0.92125  0.93065   4200420B
               -5              11               1              HB  0.48203  0.57188  0.57739  0.56011  0.56550  0.55386  0.56753  0.57300  0.56120  0.56864   4200428B
               -6              11               1              HB  0.54329  0.62769  0.62399  0.61626  0.61263  0.60148  0.61432  0.61070  0.59958  0.59770   4200430B
               -7              11               1              HB  0.62022  0.69338  0.67608  0.69223  0.67495  0.67383  0.71105  0.69331  0.69215  0.71098   4200438B
               -8              11               1              HB  0.63040  0.74815  0.73981  0.73509  0.72689  0.71420  0.74517  0.73685  0.72399  0.73391   4200440B
               -9              11               1              HB  0.47792  0.52875  0.52063  0.52814  0.52004  0.51944  0.52897  0.52085  0.52025  0.52107   4200448B
              -10              11               1              HB  0.68033  0.78281  0.76718  0.78206  0.76645  0.76571  0.79634  0.78044  0.77969  0.79393   4200450B
              -11              11               1              HB  0.73781  0.79052  0.77232  0.79655  0.77822  0.78415  0.79101  0.77280  0.77869  0.77327   4200458B
              -12              11               1              HB  0.75198  0.92857  0.92754  0.92816  0.92713  0.92672  0.91908  0.91806  0.91765  0.90867   4200460B
              -13              11               1              HB  0.58797  0.65434  0.64686  0.65585  0.64835  0.64985  0.65523  0.64774  0.64924  0.64862   4200468B
              -14              11               1              HB  0.70887  0.81028  0.80020  0.79565  0.78576  0.77158  0.82065  0.81045  0.79582  0.82083   4200470B
              -15              11               1              HB  0.61690  0.72794  0.71633  0.71545  0.70404  0.69196  0.73030  0.71866  0.70633  0.72099   4200478B
              -15              11               2              HB  0.62642  0.70105  0.69016  0.69630  0.68548  0.68084  0.70032  0.68944  0.68476  0.68871   4200878B
              -16              11               1              HB  0.64128  0.77332  0.76529  0.76306  0.75514  0.74513  0.76529  0.75735  0.74731  0.74949   4200480B
              -16              11               2              HB  0.63054  0.73179  0.72998  0.71857  0.71679  0.70384  0.72284  0.72105  0.70803  0.71224   4200880B
               -1              12               1              HB  0.54559  0.65310  0.65124  0.65589  0.65403  0.65683  0.65553  0.65367  0.65647  0.65611   4200408C
               -2              12               1              HB  0.53026  0.66487  0.66375  0.67080  0.66967  0.67564  0.64982  0.64873  0.65451  0.63404   4200410C
               -3              12               1              HB  0.57454  0.68782  0.69122  0.68677  0.69016  0.68910  0.67219  0.67551  0.67447  0.66016   4200418C
               -4              12               1              HB  0.52899  0.63937  0.63517  0.63059  0.62645  0.61785  0.62822  0.62409  0.61552  0.61320   4200420C
               -5              12               1              HB  0.65235  0.82257  0.81476  0.81992  0.81213  0.80950  0.80803  0.80036  0.79777  0.78621   4200428C
               -6              12               1              HB  0.59111  0.72035  0.69596  0.73057  0.70584  0.71586  0.73340  0.70857  0.71863  0.72141   4200430C
               -7              12               1              HB  0.65535  0.79290  0.78465  0.77993  0.77182  0.75919  0.77442  0.76637  0.75384  0.74852   4200438C
               -8              12               1              HB  0.61174  0.74270  0.72972  0.73230  0.71950  0.70943  0.73404  0.72121  0.71112  0.71280   4200440C
               -9              12               1              HB  0.68598  0.82814  0.81685  0.81779  0.80664  0.79655  0.82320  0.81198  0.80183  0.80713   4200448C
              -10              12               1              HB  0.65686  0.83530  0.82388  0.83166  0.82030  0.81673  0.82367  0.81242  0.80889  0.80111   4200450C
              -11              12               1              HB  0.75727  0.83236  0.82101  0.82908  0.81777  0.81455  0.83115  0.81981  0.81658  0.81862   4200458C
