#U ADC

#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -4               6               1              HB  0.55580 -0.20107  0.56167  0.01911 -0.20961  0.53016 -0.17243  0.09455 -0.12332  0.56911   42004206
               -5               6               1              HB  0.45695 -0.14538  0.46330  0.02290 -0.13882  0.46000 -0.19349  0.06166 -0.23505  0.45067   42004286
               -6               6               1              HB  0.54684 -0.18824  0.53080 -0.04520 -0.20356  0.51273 -0.19314 -0.05935 -0.14786  0.52523   42004306
               -7               6               1              HB  0.51880 -0.18464  0.51003  0.00196 -0.14405  0.50707 -0.17877 -0.07318 -0.18228  0.50853   42004386
               -8               6               1              HB  0.48959 -0.15803  0.49062 -0.07915 -0.20561  0.47838 -0.15456  0.01007 -0.12124  0.52371   42004406
               -9               6               1              HB  0.51310 -0.17596  0.51668 -0.04267 -0.20077  0.49183 -0.18305  0.04791 -0.11499  0.50013   42004486
              -10               6               1              HB  0.60810 -0.21687  0.61977 -0.03929 -0.24051  0.61850 -0.17804 -0.01837 -0.23173  0.60341   42004506
              -11               6               1              HB  0.55874 -0.17512  0.50808 -0.00080 -0.16256  0.54000 -0.21988 -0.11514 -0.21397  0.53944   42004586
              -12               6               1              HB  0.51992 -0.17826  0.50710 -0.03959 -0.18405  0.50588 -0.20887  0.02426 -0.18202  0.52895   42004606
              -13               6               1              HB  0.59870 -0.21895  0.54437 -0.01450 -0.19283  0.55450 -0.26515 -0.10820 -0.22086  0.57457   42004686
              -14               6               1              HB  0.55528 -0.22218  0.56310 -0.03856 -0.23903  0.47593 -0.17971 -0.02807 -0.12375  0.51379   42004706
              -15               6               1              HB  0.50055 -0.19639  0.53410  0.00723 -0.15914  0.50394 -0.17582 -0.04870 -0.17676  0.49143   42004786
              -15               6               2              HB  0.51624 -0.19792  0.51690 -0.03487 -0.21393  0.52439 -0.16537  0.05475 -0.09560  0.51472   42008786
              -16               6               1              HB  0.47706 -0.17866  0.48044  0.00097 -0.11492  0.49301 -0.18654 -0.01572 -0.27004  0.48466   42004806
              -16               6               2              HB  0.70558 -0.28109  0.73004  0.00081 -0.25302  0.73263 -0.35536  0.01166 -0.34502  0.74952   42008806
               -1               7               1              HB  0.61612 -0.22921  0.58969  0.04309 -0.21983  0.59910 -0.22377  0.00629 -0.18318  0.55645   42004087
               -2               7               1              HB  0.49898 -0.16825  0.48868  0.02376 -0.16949  0.48148 -0.16589  0.09082 -0.15845  0.46983   42004107
               -3               7               1              HB  0.46062 -0.16273  0.47657  0.03931 -0.13951  0.45260 -0.14027 -0.04787 -0.15730  0.45897   42004187
               -4               7               1              HB  0.51561 -0.18733  0.48450  0.00848 -0.16470  0.49354 -0.14216  0.12450 -0.12113  0.48332   42004207
               -5               7               1              HB  0.44671 -0.15522  0.43077  0.01413 -0.10286  0.43603 -0.09623 -0.01856 -0.12681  0.42945   42004287
               -6               7               1              HB  0.55558 -0.20295  0.55872 -0.02631 -0.20535  0.52080 -0.20286 -0.01683 -0.19849  0.53243   42004307
               -7               7               1              HB  0.43072 -0.15507  0.46642  0.02558 -0.11738  0.44610 -0.12159  0.02159 -0.12532  0.45300   42004387
               -8               7               1              HB  0.51837 -0.17506  0.51744 -0.04524 -0.18525  0.49402 -0.16688 -0.04929 -0.18159  0.49506   42004407
               -9               7               1              HB  0.48616 -0.16355  0.48994 -0.00282 -0.16793  0.50141 -0.16960 -0.02692 -0.21147  0.52266   42004487
              -10               7               1              HB  0.58540 -0.20222  0.59335 -0.00543 -0.20378  0.57521 -0.20241 -0.09856 -0.19117  0.57519   42004507
              -11               7               1              HB  0.45143 -0.13747  0.43455 -0.02326 -0.15662  0.44135 -0.15024  0.03522 -0.13651  0.44729   42004587
              -12               7               1              HB  0.51740 -0.19322  0.51655 -0.00243 -0.18153  0.52100 -0.14296 -0.01556 -0.11564  0.53513   42004607
              -13               7               1              HB  0.57283 -0.22581  0.60748 -0.00235 -0.21177  0.57913 -0.18424 -0.02660 -0.19761  0.56647   42004687
              -14               7               1              HB  0.53863 -0.17876  0.52277 -0.02127 -0.17991  0.53424 -0.14814 -0.00691 -0.18186  0.51532   42004707
              -15               7               1              HB  0.53391 -0.18358  0.51676  0.01042 -0.12602  0.50771 -0.15396 -0.01224 -0.15969  0.52903   42004787
              -15               7               2              HB  0.54535 -0.20782  0.53626  0.01165 -0.15154  0.51853 -0.16880 -0.05387 -0.22446  0.49888   42008787
              -16               7               1              HB  0.46158 -0.15240  0.46752 -0.01683 -0.17708  0.45637 -0.12864  0.07081 -0.14156  0.45264   42004807
              -16               7               2              HB  0.61732 -0.22552  0.62200  0.00144 -0.19437  0.59228 -0.26008 -0.08498 -0.23204  0.57863   42008807
               -1               8               1              HB  0.74260 -0.31789  0.71731 -0.04419 -0.26156  0.73811 -0.25503 -0.00167 -0.33078  0.67360   42004088
               -2               8               1              HB  0.48905 -0.17122  0.53220  0.01255 -0.16041  0.49516 -0.17665 -0.11364 -0.18901  0.50726   42004108
               -3               8               1              HB  0.52090 -0.17931  0.49278 -0.05557 -0.17511  0.50300 -0.17969 -0.05288 -0.17066  0.52723   42004188
               -4               8               1              HB  0.62733 -0.26425  0.67214 -0.03914 -0.31609  0.71237 -0.22631 -0.03395 -0.27373  0.67575   42004208
               -5               8               1              HB  0.49760 -0.16964  0.54407 -0.02574 -0.18769  0.49548 -0.23435 -0.07473 -0.20858  0.54063   42004288
               -6               8               1              HB  0.51344 -0.19131  0.56314  0.03773 -0.15029  0.54442 -0.16425  0.02078 -0.19769  0.55156   42004308
               -7               8               1              HB  0.58377 -0.19550  0.59244 -0.02183 -0.19991  0.58626 -0.20650 -0.01028 -0.18428  0.58168   42004388
               -8               8               1              HB  0.49886 -0.14324  0.46200 -0.03423 -0.17592  0.46926 -0.21567  0.01297 -0.18976  0.48091   42004408
               -9               8               1              HB  0.40916 -0.13872  0.47750 -0.03881 -0.19167  0.43612 -0.12478  0.01583 -0.13418  0.43346   42004488
              -10               8               1              HB  0.63542 -0.25260  0.74134 -0.04259 -0.33676  0.62013 -0.30965  0.07742 -0.30907  0.69396   42004508
