#  eta  phi  dep  det     cap0     cap1     cap2     cap3  HcalDetId
   -23   23    2   HE  3.13018  3.74185  3.22815  3.97400   44008B97
   -23   25    2   HE  4.17920  4.51560  4.43840  4.61600   44008B99
   -23   27    2   HE  3.26935  4.03860  3.47800  4.03180   44008B9B
   -23   29    2   HE  3.52240  3.85240  3.46079  3.61920   44008B9D
   -23   31    2   HE  3.22535  4.21340  3.93440  4.05160   44008B9F
   -23   33    2   HE  4.38480  4.71740  4.33320  4.86967   44008BA1
   -23   35    2   HE  3.94280  3.88760  3.71320  4.81092   44008BA3
   -23   37    2   HE  4.03620  3.95820  3.92540  4.08660   44008BA5
   -23   39    2   HE  3.80280  4.18560  4.06560  4.15980   44008BA7
   -23   41    2   HE  4.36500  4.31120  4.21040  4.58660   44008BA9
   -23   43    2   HE  4.23700  4.98339  4.22640  4.47320   44008BAB
   -23   45    2   HE  2.73950  3.43520  3.06880  2.95500   44008BAD
   -23   47    2   HE  3.70684  3.78340  3.91620  3.79480   44008BAF
   -23   49    2   HE  3.12172  3.83420  3.27071  3.29280   44008BB1
   -23   51    2   HE  3.31460  3.61360  3.93340  4.04340   44008BB3
   -23   53    2   HE  2.23628  2.71984  2.21360  3.39160   44008BB5
   -23   55    2   HE  4.02500  4.78960  3.85540  5.67175   44008BB7
   -23   57    2   HE  3.61640  3.66820  3.65240  4.27720   44008BB9
   -23   59    2   HE  3.54040  3.58580  3.11380  3.91220   44008BBB
   -23   61    2   HE  3.59262  4.28380  4.03500  4.18220   44008BBD
   -23   63    2   HE  3.70220  3.98960  3.94320  4.05660   44008BBF
   -23   65    2   HE  2.78300  3.58820  3.54421  4.12920   44008BC1
   -23   67    2   HE  3.37397  4.21180  3.59400  4.32940   44008BC3
   -23   69    2   HE  3.61240  3.68440  4.05380  4.11820   44008BC5
   -23   71    2   HE  3.14080  3.75580  3.30380  3.78440   44008BC7
   -24    1    2   HE  4.16920  3.83060  3.68460  4.17940   44008C01
   -24    3    2   HE  3.69420  4.01120  3.57700  4.44019   44008C03
   -24    5    2   HE  3.29340  3.82920  3.67040  3.94740   44008C05
   -24    7    2   HE  3.49820  3.71360  3.81000  4.03140   44008C07
   -24    9    2   HE  4.11960  4.18940  4.12340  4.63140   44008C09
   -24   11    2   HE  4.06620  4.09360  3.74080  3.81620   44008C0B
   -24   13    2   HE  2.92806  4.02300  3.17820  4.30580   44008C0D
   -24   15    2   HE  4.73760  4.57380  4.97540  5.03822   44008C0F
   -24   17    2   HE  4.11560  4.62650  3.98670  5.21300   44008C11
   -24   19    2   HE  4.43540  4.87235  4.66360  5.31835   44008C13
   -24   21    2   HE  3.71940  4.20140  3.53460  4.41220   44008C15
   -24   23    2   HE  2.88680  2.71514  2.80166  2.87823   44008C17
   -24   25    2   HE  2.76007  4.28740  2.70765  4.57420   44008C19
   -24   27    2   HE  4.08560  4.03771  4.17100  4.02340   44008C1B
   -24   29    2   HE  3.95240  4.25780  3.91800  4.05040   44008C1D
   -24   31    2   HE  4.46060  4.85420  4.80846  5.13433   44008C1F
   -24   33    2   HE  3.19914  3.28160  3.13380  3.64840   44008C21
   -24   35    2   HE  4.20800  4.68260  3.94560  4.81092   44008C23
   -24   37    2   HE  4.17140  4.44240  4.34574  4.96385   44008C25
   -24   39    2   HE  4.39976  4.00600  4.15220  4.47360   44008C27
   -24   41    2   HE  3.56721  4.48240  3.75840  4.13200   44008C29
   -24   43    2   HE  3.96740  3.74525  3.88460  4.30456   44008C2B
   -24   45    2   HE  3.33540  3.66660  3.49360  3.79540   44008C2D
   -24   47    2   HE  3.81540  4.11812  3.94300  4.14813   44008C2F
   -24   49    2   HE  3.31076  3.89600  3.33860  4.30360   44008C31
   -24   51    2   HE  3.57740  4.58820  3.56000  5.44757   44008C33
   -24   53    2   HE  4.27676  4.22580  4.15380  4.23340   44008C35
   -24   55    2   HE  2.59787  3.33220  2.45878  3.24139   44008C37
   -24   57    2   HE  4.57522  4.82506  4.65520  4.72709   44008C39
   -24   59    2   HE  3.96060  4.72620  4.35720  4.56900   44008C3B
   -24   61    2   HE  4.49220  5.00620  4.61184  5.19365   44008C3D
   -24   63    2   HE  3.44620  4.33717  2.92740  4.77280   44008C3F
   -24   65    2   HE  4.06320  4.86827  4.39880  5.27202   44008C41
   -24   67    2   HE  3.44419  3.44576  3.87920  3.74900   44008C43
   -24   69    2   HE  3.54320  4.21380  3.65400  4.06840   44008C45
   -24   71    2   HE  3.42178  3.22054  3.13213  3.32133   44008C47
   -25    1    2   HE  3.48240  4.44580  4.12640  4.50760   44008C81
   -25    3    2   HE  3.39580  4.08240  3.73140  4.09900   44008C83
   -25    5    2   HE  4.37600  4.75100  4.77980  4.79400   44008C85
   -25    7    2   HE  3.58380  3.61620  3.72680  4.14120   44008C87
   -25    9    2   HE  4.23020  3.72280  4.41860  4.01620   44008C89
   -25   11    2   HE  5.24445  5.14166  4.98670  4.85374   44008C8B
   -25   13    2   HE  4.20160  4.00440  4.09760  3.73840   44008C8D
   -25   15    2   HE  4.53360  4.02680  4.48260  4.76120   44008C8F
   -25   17    2   HE  2.26037  2.51460  2.75205  2.42340   44008C91
   -25   19    2   HE  3.23080  3.26255  3.20074  3.13360   44008C93
   -25   21    2   HE  3.51700  5.47480  3.13973  6.45357   44008C95
   -25   23    2   HE  2.11145  3.28860  2.79500  3.62800   44008C97
   -25   25    2   HE  3.60800  4.13560  4.13720  3.92440   44008C99
   -25   27    2   HE  3.51140  3.98280  4.02800  3.88680   44008C9B
   -25   29    2   HE  3.22020  4.05480  3.54940  4.17280   44008C9D
   -25   31    2   HE  3.20614  3.45160  3.68240  3.27840   44008C9F
   -25   33    2   HE  3.63320  4.16740  3.97660  4.48020   44008CA1
   -25   35    2   HE  4.79040  4.57080  4.37440  4.58140   44008CA3
   -25   37    2   HE  3.96920  4.20020  4.18560  3.97080   44008CA5
   -25   39    2   HE  3.66460  3.94700  4.04440  3.96400   44008CA7
   -25   41    2   HE  3.79700  3.89780  3.97740  4.45620   44008CA9
   -25   43    2   HE  3.44940  3.22740  3.66740  2.95609   44008CAB
   -25   45    2   HE  3.37180  3.61040  4.07440  3.70640   44008CAD
   -25   47    2   HE  3.84160  3.69420  3.95320  3.92420   44008CAF
   -25   49    2   HE  3.02880  3.65660  3.36260  3.36620   44008CB1
   -25   51    2   HE  3.16153  3.64540  3.42460  3.89840   44008CB3
   -25   53    2   HE  4.29500  4.25180  4.23500  4.34580   44008CB5
   -25   55    2   HE  4.57503  4.77000  4.58920  4.41240   44008CB7
   -25   57    2   HE  3.00370  3.19740  3.24475  3.69420   44008CB9
   -25   59    2   HE  3.39880  3.42840  3.28540  3.45140   44008CBB
   -25   61    2   HE  3.57460  4.06520  3.96860  3.99580   44008CBD
   -25   63    2   HE  2.49420  2.68000  2.56800  2.82680   44008CBF
   -25   65    2   HE  3.16320  3.90100  3.89420  3.57000   44008CC1
   -25   67    2   HE  3.53660  3.78120  3.65200  4.04360   44008CC3
   -25   69    2   HE  4.24460  4.26340  4.75440  4.58880   44008CC5
   -25   71    2   HE  4.38740  4.22360  4.42760  4.36740   44008CC7
   -26    1    2   HE  3.13220  3.33280  3.25340  3.47220   44008D01
   -26    3    2   HE  3.41760  4.33560  3.50840  4.57620   44008D03
   -26    5    2   HE  3.61200  3.43800  3.74260  3.75160   44008D05
   -26    7    2   HE  3.19400  3.67360  2.67143  3.87960   44008D07
   -26    9    2   HE  4.45840  4.12660  4.56840  4.47620   44008D09
   -26   11    2   HE  4.30540  4.02720  4.23480  4.08340   44008D0B
   -26   13    2   HE  4.46100  3.97760  4.22640  4.13720   44008D0D
   -26   15    2   HE  3.57380  3.80740  3.74425  3.88920   44008D0F
   -26   17    2   HE  4.17220  4.66900  4.49040  5.10200   44008D11
   -26   19    2   HE  4.17960  3.97560  4.53820  4.14120   44008D13
   -26   21    2   HE  3.07420  3.46520  3.44580  3.68780   44008D15
   -26   23    2   HE  3.12212  3.52300  3.81840  3.80440   44008D17
   -26   25    2   HE  3.06020  3.42240  3.38558  3.50960   44008D19
   -26   27    2   HE  4.10460  4.07540  3.80940  3.95960   44008D1B
   -26   29    2   HE  4.29820  4.39500  4.45240  4.63420   44008D1D
   -26   31    2   HE  3.65860  4.02340  4.17680  4.17340   44008D1F
   -26   33    2   HE  3.87580  3.86580  4.26480  3.63320   44008D21
   -26   35    2   HE  3.33617  3.11232  2.77171  3.30760   44008D23
   -26   37    2   HE  3.65960  4.03680  3.75000  3.80180   44008D25
   -26   39    2   HE  5.01740  5.56264  5.03051  5.84979   44008D27
   -26   41    2   HE  4.42880  4.32040  4.33320  4.26120   44008D29
   -26   43    2   HE  3.51660  3.19100  3.29420  3.24775   44008D2B
   -26   45    2   HE  2.89000  3.05940  3.31580  3.13340   44008D2D
   -26   47    2   HE  3.28007  3.51480  3.39660  3.55841   44008D2F
   -26   49    2   HE  3.94560  4.18400  3.99900  4.38000   44008D31
   -26   51    2   HE  3.96580  4.95440  4.28600  4.58140   44008D33
   -26   53    2   HE  3.57940  3.67600  4.05220  3.77500   44008D35
   -26   55    2   HE  3.54660  4.11620  3.93700  4.27860   44008D37
   -26   57    2   HE  4.91720  5.00520  5.22520  4.86760   44008D39
   -26   59    2   HE  3.05240  3.56340  3.19660  3.93980   44008D3B
   -26   61    2   HE  3.22960  2.99580  3.31620  3.25260   44008D3D
   -26   63    2   HE  3.45580  4.26260  3.79080  4.30740   44008D3F
   -26   65    2   HE  4.59260  4.69680  4.59400  4.43240   44008D41
   -26   67    2   HE  2.19218  3.00440  2.40328  2.93300   44008D43
   -26   69    2   HE  3.79720  4.05960  3.88400  3.91040   44008D45
   -26   71    2   HE  4.13120  4.34180  4.30540  4.42460   44008D47
   -27    1    2   HE  4.00760  4.16800  4.10860  4.70780   44008D81
   -27    3    2   HE  3.24440  3.59260  3.55700  3.55180   44008D83
   -27    5    2   HE  4.46220  3.96460  4.24640  4.42020   44008D85
   -27    7    2   HE  3.27740  3.67540  3.50300  4.19340   44008D87
   -27    9    2   HE  2.96038  3.14520  3.21480  3.24820   44008D89
   -27   11    2   HE  3.78160  3.59180  3.55640  3.72740   44008D8B
   -27   13    2   HE  3.33240  3.29880  3.45940  3.17080   44008D8D
   -27   15    2   HE  3.17594  3.13685  3.20600  3.31500   44008D8F
   -27   17    2   HE  3.85740  3.93720  3.87080  4.26480   44008D91
   -27   19    2   HE  3.38100  3.77740  3.73700  3.58840   44008D93
   -27   21    2   HE  2.41433  4.04040  2.39882  4.57980   44008D95
   -27   23    2   HE  4.36437  4.37560  4.05820  4.89520   44008D97
   -27   25    2   HE  2.99359  3.31509  2.70566  3.27920   44008D99
   -27   27    2   HE  3.92760  4.13580  4.49040  4.81086   44008D9B
   -27   29    2   HE  2.89040  4.15620  3.20920  4.33560   44008D9D
   -27   31    2   HE  3.74920  3.67120  3.75560  4.01660   44008D9F
   -27   33    2   HE  2.85902  3.22160  3.24050  3.78380   44008DA1
   -27   35    2   HE  3.37317  3.55740  3.19560  4.09320   44008DA3
   -27   37    2   HE  2.80284  3.14013  2.95489  3.06071   44008DA5
   -27   39    2   HE  4.39940  4.16560  4.16500  4.78840   44008DA7
   -27   41    2   HE  4.14160  4.70680  4.64920  4.80552   44008DA9
   -27   43    2   HE  3.21920  3.86880  3.23355  3.57160   44008DAB
   -27   45    2   HE  4.11960  3.89960  4.12640  4.19400   44008DAD
   -27   47    2   HE  4.27840  4.16400  4.62140  4.72880   44008DAF
   -27   49    2   HE  3.48260  3.86120  3.71880  3.75980   44008DB1
   -27   51    2   HE  3.14000  3.20140  3.05320  3.26215   44008DB3
   -27   53    2   HE  3.46180  3.81560  3.23000  3.85740   44008DB5
   -27   55    2   HE  3.27980  3.91840  3.71000  3.94200   44008DB7
   -27   57    2   HE  3.26980  3.52540  3.05280  3.88300   44008DB9
   -27   59    2   HE  4.39920  3.96080  4.50600  4.46260   44008DBB
   -27   61    2   HE  2.99080  3.35397  3.62200  3.87220   44008DBD
   -27   63    2   HE  2.41493  2.75920  2.29856  2.76660   44008DBF
   -27   65    2   HE  5.06400  5.91687  5.23520  5.34180   44008DC1
   -27   67    2   HE  3.76060  3.95100  4.01140  4.21060   44008DC3
   -27   69    2   HE  3.01131  2.83914  3.35480  3.27260   44008DC5
   -27   71    2   HE  3.26280  3.43200  3.64080  3.49140   44008DC7
   -28    1    2   HE  3.15420  3.11452  3.61460  3.41780   44008E01
   -28    3    2   HE  3.60620  4.66700  3.30700  4.74280   44008E03
   -28    5    2   HE  4.07560  4.82740  4.25280  5.04440   44008E05
   -28    7    2   HE  4.16180  4.01640  3.77320  4.53540   44008E07
   -28    9    2   HE  4.96620  4.16020  4.65580  4.56880   44008E09
   -28   11    2   HE  3.88940  4.12780  3.65423  3.96980   44008E0B
   -28   13    2   HE  4.36580  4.19020  4.31740  4.81240   44008E0D
   -28   15    2   HE  4.21160  4.41100  4.27480  3.99680   44008E0F
   -28   17    2   HE  4.87040  5.26055  5.04331  5.42394   44008E11
   -28   19    2   HE  4.49020  4.62623  4.57260  4.80686   44008E13
   -28   21    2   HE  2.72424  3.48860  3.19560  3.61320   44008E15
   -28   23    2   HE  4.46000  4.53580  4.32400  4.65660   44008E17
   -28   25    2   HE  3.16580  4.46200  3.16380  4.30540   44008E19
   -28   27    2   HE  4.47280  4.56560  4.43900  5.25215   44008E1B
   -28   29    2   HE  3.75000  4.03240  3.79140  4.13580   44008E1D
   -28   31    2   HE  3.82300  3.28740  3.42960  2.98240   44008E1F
   -28   33    2   HE  4.83080  5.31773  5.05060  5.49499   44008E21
   -28   35    2   HE  4.07560  4.57020  4.01160  4.64620   44008E23
   -28   37    2   HE  4.73080  4.83907  5.15192  5.66105   44008E25
   -28   39    2   HE  3.39440  3.42158  3.24890  3.93580   44008E27
   -28   41    2   HE  4.02400  4.26780  4.23540  4.61780   44008E29
   -28   43    2   HE  2.95078  3.48600  3.11012  3.54880   44008E2B
   -28   45    2   HE  3.37900  3.38240  3.58560  3.91980   44008E2D
   -28   47    2   HE  3.22780  3.54460  3.13320  3.87760   44008E2F
   -28   49    2   HE  4.38420  4.20580  4.09440  4.35640   44008E31
   -28   51    2   HE  3.70440  5.09720  3.93880  5.08640   44008E33
   -28   53    2   HE  3.54140  3.63163  3.84760  3.91720   44008E35
   -28   55    2   HE  4.58000  3.63020  4.66440  4.03840   44008E37
   -28   57    2   HE  3.81020  4.39720  4.15380  4.47480   44008E39
   -28   59    2   HE  3.84240  4.18400  4.18240  4.76320   44008E3B
   -28   61    2   HE  2.11647  2.45187  2.20589  2.64841   44008E3D
   -28   63    2   HE  4.04360  4.30220  3.99980  4.06500   44008E3F
   -28   65    2   HE  3.94640  3.95720  4.31460  3.70860   44008E41
   -28   67    2   HE  3.17060  3.69380  3.74180  3.94740   44008E43
   -28   69    2   HE  3.55100  3.45179  3.45980  4.07240   44008E45
   -28   71    2   HE  3.22434  3.59560  3.69680  3.40500   44008E47
   -29    1    2   HE  2.85120  3.22780  3.32380  3.25480   44008E81
   -29    3    2   HE  3.96889  5.10252  4.31280  5.05162   44008E83
   -29    5    2   HE  3.53140  3.60500  3.77400  3.92400   44008E85
   -29    7    2   HE  3.19354  4.08120  3.42940  4.04880   44008E87
   -29    9    2   HE  3.20594  3.05880  3.45560  3.37460   44008E89
   -29   11    2   HE  4.13340  4.35760  4.44560  4.31780   44008E8B
   -29   13    2   HE  3.65460  3.89880  3.64120  3.45800   44008E8D
   -29   15    2   HE  2.49279  3.00840  2.66707  3.48360   44008E8F
   -29   17    2   HE  3.76840  4.11140  4.06620  3.96140   44008E91
   -29   19    2   HE  3.35800  3.79560  3.70520  4.48420   44008E93
   -29   21    2   HE  3.85240  4.67100  3.82360  5.03680   44008E95
   -29   23    2   HE  3.30860  3.54160  3.21114  4.18620   44008E97
   -29   25    2   HE  4.11120  4.85460  4.12100  4.40000   44008E99
   -29   27    2   HE  3.70140  4.39120  3.89100  4.44480   44008E9B
   -29   29    2   HE  3.34260  4.04880  3.41180  4.01540   44008E9D
   -29   31    2   HE  3.27780  3.77780  3.98760  3.46380   44008E9F
   -29   33    2   HE  4.50560  4.82300  4.41540  4.91908   44008EA1
   -29   35    2   HE  4.10700  4.12360  3.99120  4.09320   44008EA3
   -29   37    2   HE  4.48760  4.87640  4.60560  4.80800   44008EA5
   -29   39    2   HE  3.43540  3.69240  3.82200  4.03700   44008EA7
   -29   41    2   HE  3.37320  3.80180  3.74360  3.94060   44008EA9
   -29   43    2   HE  3.94660  4.32480  3.68580  4.20720   44008EAB
   -29   45    2   HE  3.22220  3.30600  3.22880  3.52220   44008EAD
   -29   47    2   HE  4.61660  4.67280  5.25075  5.25681   44008EAF
   -29   49    2   HE  2.90520  3.43040  3.53140  3.76460   44008EB1
   -29   51    2   HE  3.33880  3.55140  3.49060  3.93980   44008EB3
   -29   53    2   HE  3.05711  3.45580  3.70860  4.02420   44008EB5
   -29   55    2   HE  3.64040  3.83220  3.75240  4.30120   44008EB7
   -29   57    2   HE  3.67560  4.44460  3.87860  4.35620   44008EB9
   -29   59    2   HE  3.18520  3.60220  2.98920  3.98440   44008EBB
   -29   61    2   HE  3.63600  4.16480  3.79920  4.19220   44008EBD
   -29   63    2   HE  3.36040  3.56460  3.73500  4.05200   44008EBF
   -29   65    2   HE  4.42660  4.74820  4.55260  4.62020   44008EC1
   -29   67    2   HE  3.07031  3.32500  3.18160  3.61060   44008EC3
   -29   69    2   HE  3.86160  3.75805  4.21380  4.28480   44008EC5
   -29   71    2   HE  2.98920  3.02700  2.89836  3.18180   44008EC7
    18    1    2   HE  3.43460  3.60220  3.45880  3.99040   4400A901
    18    2    2   HE  3.27807  3.09451  3.14633  3.23159   4400A902
    18    3    2   HE  4.14880  4.13438  4.36580  4.36060   4400A903
    18    4    2   HE  4.56680  4.94960  4.63080  4.70940   4400A904
    18    5    2   HE  4.47038  4.46600  4.41200  4.97988   4400A905
    18    6    2   HE  4.14180  4.54980  4.03000  4.69312   4400A906
    18    7    2   HE  3.85760  4.60020  4.51580  4.73700   4400A907
    18    8    2   HE  4.05480  4.51940  4.52440  4.10120   4400A908
    18    9    2   HE  3.36092  4.03720  3.62400  3.05053   4400A909
    18   10    2   HE  3.60940  4.11060  3.23035  4.15100   4400A90A
    18   11    2   HE  3.94320  4.27960  4.25760  4.23300   4400A90B
    18   12    2   HE  4.12580  4.55280  4.32096  4.53840   4400A90C
    18   13    2   HE  3.12180  3.10312  3.28880  3.24540   4400A90D
    18   14    2   HE  4.11920  3.99760  4.02831  4.34600   4400A90E
    18   15    2   HE  3.06296  3.67360  3.13531  4.33240   4400A90F
    18   16    2   HE  3.38238  4.28880  3.90260  4.30860   4400A910
    18   17    2   HE  4.72044  4.98370  4.94086  4.61442   4400A911
    18   18    2   HE  3.93220  4.58760  3.99940  4.23620   4400A912
    18   19    2   HE  3.82947  4.69075  3.99820  4.32306   4400A913
    18   20    2   HE  3.11040  4.08380  3.44600  4.63820   4400A914
    18   21    2   HE  3.72840  4.15400  4.00400  4.53560   4400A915
    18   22    2   HE  3.78900  3.90080  4.15480  3.67760   4400A916
    18   23    2   HE  5.45065  5.77319  4.90420  5.26199   4400A917
    18   24    2   HE  5.22671  3.90588  5.31185  4.88460   4400A918
    18   25    2   HE  4.12820  4.32020  4.40300  4.76160   4400A919
    18   26    2   HE  5.07572  4.28880  4.59740  4.82473   4400A91A
    18   27    2   HE  4.82186  5.35657  4.43420  5.29195   4400A91B
    18   28    2   HE  3.54460  3.77100  3.45220  3.91400   4400A91C
    18   29    2   HE  3.44940  3.74880  3.50440  3.89140   4400A91D
    18   30    2   HE  4.57421  4.51340  4.86835  3.89540   4400A91E
    18   31    2   HE  4.16280  4.47020  4.37880  4.03400   4400A91F
    18   32    2   HE  3.41960  4.00060  4.06780  3.89160   4400A920
    18   33    2   HE  3.94160  3.95180  4.55500  4.35800   4400A921
    18   34    2   HE  4.33457  3.74025  4.36000  4.00120   4400A922
    18   35    2   HE  2.82417  3.92969  3.21855  3.57003   4400A923
    18   36    2   HE  2.64570  2.85163  2.80524  3.18900   4400A924
    18   37    2   HE  3.49420  3.33960  3.94860  3.54740   4400A925
    18   38    2   HE  3.20714  3.40578  3.10932  3.49720   4400A926
    18   39    2   HE  4.67998  5.51314  5.08195  2.85195   4400A927
    18   40    2   HE  3.75540  4.71100  3.82580  5.29023   4400A928
    18   41    2   HE  2.36463  3.29340  2.37099  3.93520   4400A929
    18   42    2   HE  3.97340  4.13420  4.15353  3.92560   4400A92A
    18   43    2   HE  3.87320  3.69200  4.02540  3.63100   4400A92B
    18   44    2   HE  4.29712  4.77808  4.79137  3.88540   4400A92C
    18   45    2   HE  5.76482  5.16473  5.46253  5.34589   4400A92D
    18   46    2   HE  3.75080  3.63260  3.81920  3.93720   4400A92E
    18   47    2   HE  3.33223  4.86044  4.14419  3.65566   4400A92F
    18   48    2   HE  2.38745  3.86855  2.05232  4.07520   4400A930
    18   49    2   HE  3.77540  3.78400  4.00700  4.42200   4400A931
    18   50    2   HE  2.85094  2.81005  3.05440  3.15600   4400A932
    18   51    2   HE  3.12745  3.14073  3.12870  2.76182   4400A933
    18   52    2   HE  4.01260  4.14740  4.10560  4.10900   4400A934
    18   53    2   HE  3.53420  4.12400  4.03840  3.84260   4400A935
    18   54    2   HE  3.66480  3.87120  3.85220  4.21620   4400A936
    18   55    2   HE  2.67149  3.42836  3.02102  3.21757   4400A937
    18   56    2   HE  4.38320  4.45580  4.38920  4.91660   4400A938
    18   57    2   HE  2.51182  2.45512  2.46553  2.78360   4400A939
    18   58    2   HE  3.51700  4.16960  3.93460  4.68760   4400A93A
    18   59    2   HE  4.41578  5.34098  4.12280  5.14484   4400A93B
    18   60    2   HE  3.75980  4.39880  4.27920  3.72100   4400A93C
    18   61    2   HE  4.11900  4.87320  4.23780  5.19488   4400A93D
    18   62    2   HE  3.70720  3.80566  3.80120  3.67680   4400A93E
    18   63    2   HE  4.24120  6.08394  4.10280  4.90785   4400A93F
    18   64    2   HE  2.48414  3.21494  2.61670  3.54800   4400A940
    18   65    2   HE  3.31226  3.25075  3.15046  3.19420   4400A941
    18   66    2   HE  2.93369  3.88380  3.17740  4.16540   4400A942
    18   67    2   HE  3.64280  4.90472  3.74840  4.58385   4400A943
    18   68    2   HE  3.60060  3.43860  3.58940  4.03560   4400A944
    18   69    2   HE  3.13220  3.36040  3.10832  3.35920   4400A945
    18   70    2   HE  2.99050  3.48120  3.60300  3.62400   4400A946
    18   71    2   HE  4.60862  4.74480  3.69300  5.13068   4400A947
    18   72    2   HE  3.29396  3.40480  3.53020  3.65860   4400A948
    19    1    2   HE  2.91184  4.00680  3.14233  4.12112   4400A981
    19    2    2   HE  3.72560  3.90980  3.48320  4.10840   4400A982
    19    3    2   HE  3.80832  4.48200  3.97500  3.94189   4400A983
    19    4    2   HE  3.69704  3.63783  4.02180  4.14693   4400A984
    19    5    2   HE  2.74815  3.03996  2.67055  3.23055   4400A985
    19    6    2   HE  4.34540  3.88168  3.97830  4.95238   4400A986
    19    7    2   HE  4.26360  3.08872  4.23700  3.97760   4400A987
    19    8    2   HE  2.70409  2.55072  2.89304  2.83113   4400A988
    19    9    2   HE  3.87320  5.18636  4.45120  4.60502   4400A989
    19   10    2   HE  4.67227  4.50680  4.39778  5.16733   4400A98A
    19   11    2   HE  4.05380  4.16880  4.13473  4.33380   4400A98B
    19   12    2   HE  3.78860  4.21320  3.80920  4.26800   4400A98C
    19   13    2   HE  3.77540  3.89120  4.26460  3.97520   4400A98D
    19   14    2   HE  4.76225  4.46959  4.61527  4.38580   4400A98E
    19   15    2   HE  3.08937  3.85259  3.37953  3.76775   4400A98F
    19   16    2   HE  3.51320  3.62222  4.02640  4.18220   4400A990
    19   17    2   HE  3.48459  3.64226  3.79046  4.50700   4400A991
    19   18    2   HE  4.47079  4.05711  4.17073  4.78068   4400A992
    19   19    2   HE  4.27202  4.24010  3.76431  4.18255   4400A993
    19   20    2   HE  4.56900  4.13660  4.72004  4.40780   4400A994
    19   21    2   HE  4.37840  3.99720  3.75185  4.53142   4400A995
    19   22    2   HE  3.14045  3.58102  2.85411  3.62553   4400A996
    19   23    2   HE  4.43356  5.15656  4.41095  4.61298   4400A997
    19   24    2   HE  3.16200  3.51700  3.53980  3.26735   4400A998
    19   25    2   HE  3.43271  3.93440  4.47919  4.23275   4400A999
    19   26    2   HE  2.77758  2.57582  2.93761  2.93152   4400A99A
    19   27    2   HE  4.23069  3.00892  3.48419  3.83727   4400A99B
    19   28    2   HE  3.32446  3.43257  3.07486  3.23744   4400A99C
    19   29    2   HE  2.89096  3.72113  3.23753  3.51420   4400A99D
    19   30    2   HE  3.20688  3.68460  3.04211  3.74260   4400A99E
    19   31    2   HE  2.79677  2.53600  2.65105  2.93821   4400A99F
    19   32    2   HE  3.65503  3.37860  3.62200  4.36020   4400A9A0
    19   33    2   HE  3.41680  3.92140  3.95780  4.45000   4400A9A1
    19   34    2   HE  3.55980  2.82106  3.75680  3.09204   4400A9A2
    19   35    2   HE  4.38996  4.07752  3.86680  4.86162   4400A9A3
    19   36    2   HE  3.97580  4.24580  4.40398  4.76845   4400A9A4
    19   37    2   HE  3.78740  3.91520  3.28571  4.03571   4400A9A5
    19   38    2   HE  3.35320  3.17754  3.53100  3.72380   4400A9A6
    19   39    2   HE  3.68707  4.09512  3.52361  2.82410   4400A9A7
    19   40    2   HE  3.79080  2.79916  3.97040  2.81091   4400A9A8
    19   41    2   HE  3.83060  4.23120  3.82680  3.77680   4400A9A9
    19   42    2   HE  3.68124  3.95278  3.39954  3.96309   4400A9AA
    19   43    2   HE  3.14733  3.41717  3.46460  3.49460   4400A9AB
    19   44    2   HE  3.25200  3.90460  3.59260  4.38780   4400A9AC
    19   45    2   HE  3.68560  3.62860  3.86640  4.22820   4400A9AD
    19   46    2   HE  2.84748  3.52820  3.01640  4.64020   4400A9AE
    19   47    2   HE  4.00050  4.21889  4.06774  3.78726   4400A9AF
    19   48    2   HE  4.06020  3.83967  4.21420  4.21060   4400A9B0
    19   49    2   HE  3.93720  4.02100  3.92000  4.84514   4400A9B1
    19   50    2   HE  3.73420  3.59944  3.71540  4.30420   4400A9B2
    19   51    2   HE  2.38068  2.75325  2.46913  3.22420   4400A9B3
    19   52    2   HE  3.48438  3.87795  3.43856  4.17307   4400A9B4
    19   53    2   HE  3.51380  3.34007  3.65706  3.91028   4400A9B5
    19   54    2   HE  3.30872  3.15185  2.82264  3.75360   4400A9B6
    19   55    2   HE  3.10180  3.59860  3.00100  4.04100   4400A9B7
    19   56    2   HE  4.20120  3.97420  4.39580  4.46200   4400A9B8
    19   57    2   HE  3.87768  4.77528  4.21500  4.78797   4400A9B9
    19   58    2   HE  4.27200  4.53080  3.89500  5.44634   4400A9BA
    19   59    2   HE  2.90915  4.12065  3.75270  3.96000   4400A9BB
    19   60    2   HE  3.74205  3.53160  3.65380  3.93600   4400A9BC
    19   61    2   HE  4.23140  5.19448  4.40900  5.57328   4400A9BD
    19   62    2   HE  3.81980  4.33120  3.90400  4.23620   4400A9BE
    19   63    2   HE  3.32376  4.27400  3.11907  4.48820   4400A9BF
    19   64    2   HE  4.01440  4.00640  4.36940  3.86660   4400A9C0
    19   65    2   HE  3.75295  3.84167  3.68087  4.80996   4400A9C1
    19   66    2   HE  4.01731  3.27515  3.92020  4.03260   4400A9C2
    19   67    2   HE  4.72423  4.86416  4.92315  4.87184   4400A9C3
    19   68    2   HE  4.07740  3.98100  4.12900  4.30520   4400A9C4
    19   69    2   HE  3.56503  4.19740  3.46500  4.52180   4400A9C5
    19   70    2   HE  3.82860  3.78540  3.79220  4.20840   4400A9C6
    19   71    2   HE  4.31893  4.57201  4.47640  4.60920   4400A9C7
