#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
              -11               6               1              HB  0.57370  1.08978  0.54884  1.74406  2.71640  0.55484 -0.44590  0.62951  0.86913  0.56406   42004586
              -12               6               1              HB  0.52041  0.88282  0.52999  2.03531  2.44135  0.49759 -0.40717  0.50586  1.03891  0.50842   42004606
              -13               6               1              HB  0.57258  1.00745  0.52053  2.02162  2.79373  0.53706 -0.75488  0.12073  0.34703  0.57286   42004686
              -14               6               1              HB  0.49475  0.90456  0.47492  1.50851  2.51300  0.49826 -0.57482  0.22609  0.41960  0.48030   42004706
              -15               6               1              HB  0.53635  0.59533  0.49343  1.28472  2.44221  0.48667 -0.56274  0.51044  0.77808  0.49266   42004786
              -15               6               2              HB  0.54801  0.90135  0.52644  2.17981  2.09742  0.50782 -0.31972  0.51214  1.01122  0.55013   42008786
              -16               6               1              HB  0.49083  1.09461  0.46843  1.87506  2.57894  0.47378 -0.34848  0.53302  0.91290  0.45618   42004806
              -16               6               2              HB  0.59252  0.98650  0.60205  1.72296  2.31709  0.63421 -0.32060  0.74936  1.02746  0.64391   42008806
               -1               7               1              HB  0.52593 -5.17459  0.54102 -5.61201 -5.83476  0.52520 -6.72505 -6.55206 -7.62257  0.52751   42004087
               -2               7               1              HB  0.45447  3.83360  0.47435  5.05087  5.20845  0.46864  2.92529  3.55342  4.41428  0.47879   42004107
               -3               7               1              HB  0.45165  2.08393  0.43600  2.79347  2.44478  0.42348  1.52350  1.42080  1.81998  0.42805   42004187
               -4               7               1              HB  0.48278 -0.67452  0.48230 -1.46179  0.83070  0.49495 -1.62871  0.53910 -0.45226  0.46763   42004207
               -5               7               1              HB  0.46652  7.62640  0.45969  7.26649  6.83364  0.46702  5.88865  5.90383  5.04658  0.43939   42004287
               -6               7               1              HB  0.55519 -2.33842  0.54618 -1.94777 -2.59288  0.54665 -3.51488 -3.93612 -4.00215  0.57438   42004307
               -7               7               1              HB  0.47497  0.40421  0.47329  0.97761  0.84794  0.44117  0.00234  0.22757  0.38145  0.42122   42004387
