#U fC

#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -8               8               1              HB  0.57168 -0.25103  0.55153 -0.14129 -0.24993  0.56090 -0.04400 -0.01754 -0.24329  0.52990   42004408
               -9               8               1              HB  0.54724 -0.21030  0.55696 -0.03227 -0.17551  0.54661  0.24059  0.01839 -0.26238  0.59155   42004488
              -10               8               1              HB  0.67387 -0.21782  0.66463 -0.01871 -0.17369  0.68559  0.03213  0.01852 -0.16692  0.61948   42004508
              -11               8               1              HB  0.93638 -0.37311  0.83603 -0.03686 -0.31781  0.88264  0.16973 -0.03583 -0.34071  0.87292   42004588
              -12               8               1              HB  0.60301 -0.25285  0.63370 -0.07970 -0.18950  0.58060 -0.02994 -0.01087 -0.25774  0.61291   42004608
              -13               8               1              HB  0.58120 -0.20361  0.58014 -0.03871 -0.21743  0.59716  0.17560 -0.01062 -0.16555  0.55468   42004688
              -14               8               1              HB  0.48752 -0.16855  0.50467 -0.16676 -0.25865  0.49503  0.08323 -0.06481 -0.18394  0.53438   42004708
              -15               8               1              HB  0.53765 -0.18975  0.49902  0.14859 -0.14015  0.53001  0.14543 -0.00927 -0.14278  0.50156   42004788
              -15               8               2              HB  0.54225 -0.15097  0.51626 -0.07426 -0.22308  0.57200  0.15276  0.00538 -0.19650  0.52794   42008788
              -16               8               1              HB  0.52915 -0.18444  0.49305 -0.08085 -0.06944  0.51124 -0.06612  0.02987 -0.13835  0.46536   42004808
              -16               8               2              HB  0.56025 -0.16873  0.53423 -0.19483 -0.13934  0.59407 -0.18244  0.03125 -0.17544  0.52303   42008808
               -1               9               1              HB  0.65266 -0.14994  0.67809 -0.02577 -0.27564  0.67830  0.13831 -0.06556 -0.20497  0.63946   42004089
               -2               9               1              HB  0.54729 -0.21262  0.57437 -0.05374 -0.25227  0.51911  0.35518 -0.02722 -0.18250  0.51660   42004109
               -3               9               1              HB  0.52801 -0.09121  0.46304 -0.05924 -0.17684  0.50736  0.00480 -0.07605 -0.10401  0.48416   42004189
               -4               9               1              HB  0.72197 -0.25252  0.67122  0.02465 -0.25946  0.66404  0.20469 -0.08123 -0.21308  0.70462   42004209
               -5               9               1              HB  0.64857 -0.22857  0.70933  0.13097 -0.24172  0.66579  0.07336 -0.04030 -0.16919  0.60481   42004289
               -6               9               1              HB  0.57046 -0.22964  0.56629  0.05098 -0.19099  0.53899 -0.04811  0.01348 -0.19085  0.51872   42004309
               -7               9               1              HB  0.50304 -0.20092  0.52207  0.26924 -0.19330  0.51505  0.09555 -0.02241 -0.15981  0.50391   42004389
               -8               9               1              HB  0.52629 -0.17333  0.57392 -0.01833 -0.30848  0.54718  0.15797 -0.07041 -0.25252  0.58196   42004409
               -9               9               1              HB  0.65775 -0.22520  0.61804  0.04862 -0.19762  0.62548  0.10364 -0.05226 -0.14316  0.66562   42004489
              -10               9               1              HB  0.74424 -0.22319  0.71660 -0.12209 -0.38682  0.70681 -0.02656 -0.03146 -0.38738  0.69311   42004509
              -11               9               1              HB  0.52738 -0.19296  0.51884  0.12111 -0.17425  0.57546  0.07945  0.01723 -0.21224  0.57009   42004589
              -12               9               1              HB  0.71010 -0.23722  0.77711 -0.05115 -0.29359  0.70537 -0.09972 -0.03495 -0.29541  0.74873   42004609
              -13               9               1              HB  0.61370 -0.21481  0.63131 -0.12604 -0.22972  0.64852 -0.16482  0.01284 -0.26112  0.62476   42004689
              -14               9               1              HB  0.54692 -0.16702  0.54892 -0.00568 -0.27680  0.58613  0.19054 -0.08942 -0.19179  0.56329   42004709
              -15               9               1              HB  0.84607 -0.15994  0.79049 -0.01778 -0.24713  0.76420  0.13649 -0.09054 -0.18902  0.80436   42004789
              -15               9               2              HB  0.59007 -0.28521  0.58973 -0.04931 -0.23006  0.59789 -0.09857 -0.01137 -0.23934  0.56814   42008789
              -16               9               1              HB  0.77146 -0.23585  0.74805 -0.15152 -0.24777  0.69445  0.19334 -0.00425 -0.32097  0.75231   42004809
              -16               9               2              HB  0.52854 -0.15528  0.53686  0.11918 -0.15523  0.55279  0.17154 -0.03032 -0.15777  0.53262   42008809
               -1              10               1              HB  0.69958 -0.25279  0.58477 -0.06985 -0.22131  0.62753 -0.04646 -0.00172 -0.31736  0.64476   4200408A
               -2              10               1              HB  0.61188 -0.28068  0.59381 -0.30549 -0.08571  0.59515 -0.20696  0.07594 -0.17500  0.55153   4200410A
               -3              10               1              HB  0.52126 -0.16476  0.50840 -0.21184 -0.21210  0.50682  0.11802 -0.01017 -0.22015  0.52482   4200418A
               -4              10               1              HB  0.76991 -0.32707  0.80868 -0.12578 -0.26926  0.80363  0.10337 -0.05202 -0.22284  0.74306   4200420A
               -5              10               1              HB  0.49089 -0.10388  0.52739  0.24958 -0.12363  0.54102  0.05705 -0.08090 -0.09941  0.49832   4200428A
               -6              10               1              HB  0.64663 -0.20444  0.61982  0.00563 -0.19415  0.67450  0.08658 -0.04610 -0.14816  0.57544   4200430A
               -7              10               1              HB  0.50661 -0.10869  0.52675 -0.11948 -0.16164  0.52637 -0.07214 -0.00734 -0.16358  0.49266   4200438A
               -8              10               1              HB  0.77419 -0.23102  0.72793 -0.32350 -0.31712  0.76363  0.00507 -0.01439 -0.31938  0.75512   4200440A
               -9              10               1              HB  0.56082 -0.20387  0.57864 -0.02623 -0.09551  0.56004  0.00929  0.00425 -0.12964  0.57247   4200448A
              -10              10               1              HB  0.74615 -0.27627  0.70294  0.11365 -0.17979  0.66052 -0.00127  0.02652 -0.19652  0.68662   4200450A
              -11              10               1              HB  0.61945 -0.12181  0.63521  0.00921 -0.21563  0.67181 -0.10931 -0.00553 -0.18657  0.63900   4200458A
              -12              10               1              HB  0.72245 -0.26700  0.69165 -0.22446 -0.13107  0.68673 -0.21078  0.03866 -0.16393  0.66890   4200460A
              -13              10               1              HB  0.61689 -0.25912  0.63094  0.04345 -0.16811  0.60455  0.27038  0.09100 -0.27396  0.56491   4200468A
              -14              10               1              HB  0.47842 -0.19239  0.58011 -0.02042 -0.21585  0.56030 -0.16447 -0.02246 -0.16255  0.54498   4200470A
              -15              10               1              HB  0.75659 -0.29140  0.81291  0.30028 -0.34364  0.81837  0.09683 -0.09803 -0.25315  0.81585   4200478A
              -15              10               2              HB  0.73667 -0.26676  0.69269  0.12989 -0.37396  0.69869  0.00903 -0.12766 -0.20534  0.63848   4200878A
              -16              10               1              HB  0.53247 -0.16807  0.47670  0.07251 -0.16275  0.49099  0.05539 -0.06690 -0.13508  0.51942   4200480A
              -16              10               2              HB  0.71339 -0.22110  0.72206 -0.07490 -0.38313  0.69664  0.02038 -0.08301 -0.29533  0.62877   4200880A
               -1              11               1              HB  0.62826 -0.30197  0.68548  0.26293 -0.25391  0.63789 -0.04180  0.01509 -0.24266  0.65837   4200408B
               -2              11               1              HB  0.64264 -0.31588  0.64947 -0.06647 -0.26788  0.60112 -0.05606 -0.03339 -0.19673  0.63802   4200410B
               -3              11               1              HB  0.55925 -0.24395  0.52730 -0.02800 -0.22790  0.58149  0.00643 -0.06360 -0.17730  0.54171   4200418B
               -4              11               1              HB  0.83267 -0.28838  0.86956  0.03953 -0.40892  0.85295  0.03886 -0.09798 -0.26052  0.79445   4200420B
               -5              11               1              HB  0.54673 -0.12422  0.56852 -0.00766 -0.17682  0.59884 -0.06016  0.04600 -0.20817  0.58920   4200428B
               -6              11               1              HB  0.68552 -0.26935  0.63661  0.00302 -0.25845  0.62863  0.00659 -0.04393 -0.19475  0.63065   4200430B
               -7              11               1              HB  0.63479 -0.20340  0.60177 -0.04856 -0.16963  0.64717 -0.01783  0.00976 -0.22528  0.66000   4200438B
               -8              11               1              HB  0.59814 -0.24735  0.59234 -0.02573 -0.28712  0.67268 -0.03054 -0.05179 -0.25562  0.67415   4200440B
               -9              11               1              HB  0.48633 -0.17720  0.46768  0.03175 -0.14948  0.54797 -0.01563 -0.00342 -0.15856  0.49221   4200448B
              -10              11               1              HB  0.68566 -0.20221  0.69818  0.02002 -0.31992  0.73027  0.13214 -0.08919 -0.26689  0.68903   4200450B
              -11              11               1              HB  0.72626 -0.22222  0.79799 -0.09818 -0.23140  0.80737  0.02491  0.02394 -0.25145  0.72710   4200458B
              -12              11               1              HB  0.81369 -0.23754  0.82293  0.07304 -0.30464  0.80481  0.06206  0.00983 -0.28448  0.79516   4200460B
              -13              11               1              HB  0.63112 -0.18337  0.57146  0.05799 -0.22365  0.57790  0.03239 -0.00925 -0.18117  0.57802   4200468B
              -14              11               1              HB  0.68698 -0.29821  0.73025  0.03258 -0.27919  0.67543  0.16785 -0.03852 -0.25700  0.69119   4200470B
              -15              11               1              HB  0.67332 -0.33357  0.63820 -0.15079 -0.03080  0.59571 -0.05290  0.13896 -0.21665  0.59976   4200478B
