#             eta             phi             dep             det     cap0     cap1     cap2     cap3      DetId
               -2              16               1              HB  2.89146  3.97949  3.63409  2.82989   42004110
               -3              16               1              HB  5.21602  5.47196  5.38232  5.21912   42004190
               -4              16               1              HB  2.23716  4.21432  3.24674  3.00373   42004210
               -5              16               1              HB  4.22406  2.63787  5.78291  4.71209   42004290
               -6              16               1              HB  4.40448  3.06163  2.84342  2.15292   42004310
               -7              16               1              HB  3.09240  3.39573  2.79327  2.75074   42004390
               -8              16               1              HB  3.42742  4.56565  3.79475  3.88891   42004410
               -9              16               1              HB  5.16196  5.15927  5.44700  4.90667   42004490
              -10              16               1              HB  4.21766  3.89775  4.27261  3.57039   42004510
              -11              16               1              HB  4.31903  4.04583  3.78368  3.97282   42004590
              -12              16               1              HB  2.44899  2.48599  3.10228  2.97837   42004610
              -13              16               1              HB  3.31701  2.74037  3.21594  1.61064   42004690
              -14              16               1              HB  4.30472  4.35608  4.14400  4.87556   42004710
              -15              16               1              HB  5.65296  5.91165  5.85469  5.82143   42004790
              -15              16               2              HB  4.44401  4.60829  4.74385  4.46740   42008790
              -16              16               1              HB  5.41433  4.95230  5.50086  4.82066   42004810
              -16              16               2              HB  5.02072  4.13844  4.09617  4.21292   42008810
               -1              17               1              HB  0.91774  2.87539  3.01430  2.05642   42004091
               -2              17               1              HB  5.27354  5.50241  5.67592  5.03324   42004111
               -3              17               1              HB  5.03749  5.24089  5.47484  5.13712   42004191
               -4              17               1              HB  2.70622  4.12372  3.80680  2.85727   42004211
               -5              17               1              HB  5.50730  5.41188  5.11233  4.89928   42004291
               -6              17               1              HB  2.05413  3.45733  3.48470  2.36763   42004311
               -7              17               1              HB  4.33692  4.54509  4.70012  4.80078   42004391
               -8              17               1              HB  4.46579  4.23721  5.40185  4.45353   42004411
               -9              17               1              HB  2.40720  2.66527  3.77211  4.56086   42004491
              -10              17               1              HB  5.21993  5.34126  5.43022  4.95552   42004511
              -11              17               1              HB  4.66734  4.64679  4.76270  4.95482   42004591
              -12              17               1              HB  2.72158  2.15376  1.93196  4.43245   42004611
              -13              17               1              HB  2.83051  1.34821  2.39908  2.85899   42004691
              -14              17               1              HB  2.38513  2.22017  3.22120  3.93242   42004711
              -15              17               1              HB  5.59266  5.15888  5.70423  5.10592   42004791
              -15              17               2              HB  4.08114  4.28406  4.53735  4.37430   42008791
              -16              17               1              HB  2.85761  1.91690  1.15060  2.66359   42004811
              -16              17               2              HB  2.94262  3.09340  3.32064  3.67451   42008811
               -1              18               1              HB  2.83882  3.72820  4.13848  1.81688   42004092
               -2              18               1              HB  5.17564  4.99165  5.64875  4.47757   42004112
               -3              18               1              HB  3.34140  2.71537  4.79582  4.28568   42004192
               -4              18               1              HB  2.00797  3.31337  3.26803  1.70462   42004212
               -5              18               1              HB  4.76863  3.90315  5.11582  4.33643   42004292
               -6              18               1              HB  4.00372  4.60429  5.30169  3.46165   42004312
               -7              18               1              HB  5.15244  4.77035  5.38405  4.61557   42004392
               -8              18               1              HB  3.14980  4.13953  4.19764  3.80147   42004412
               -9              18               1              HB  3.71144  2.94919  3.28226  3.69161   42004492
              -10              18               1              HB  3.42334  4.84933  4.27821  3.18569   42004512
              -11              18               1              HB  3.62422  4.30595  4.49687  3.24518   42004592
              -12              18               1              HB  2.82934  3.37723  3.72501  2.45732   42004612
              -13              18               1              HB  3.13374  3.45727  3.16625  2.71858   42004692
              -14              18               1              HB  3.52953  3.04663  4.39674  4.00047   42004712
              -15              18               1              HB  2.98767  5.90885  4.56649  3.94527   42004792
              -15              18               2              HB  4.55426  4.78123  4.75133  4.63745   42008792
              -16              18               1              HB  1.84226  3.63627  3.97166  3.43281   42004812
              -16              18               2              HB  3.93323  4.02198  4.27076  4.16293   42008812
               -1              19               1              HB  4.61105  3.79323  4.65562  3.67895   42004093
               -2              19               1              HB  2.60360  2.53226  4.79067  2.63674   42004113
               -3              19               1              HB  5.02779  5.91310  5.22012  5.83119   42004193
               -4              19               1              HB  1.73920  2.87396  2.91409  1.51997   42004213
               -5              19               1              HB  5.26343  6.12998  5.06869  6.37046   42004293
               -6              19               1              HB  2.08317  3.21989  3.48445  2.18476   42004313
               -7              19               1              HB  2.17875  2.79905  3.11464  2.85536   42004393
               -8              19               1              HB  3.78995  3.70757  3.81717  1.36598   42004413
               -9              19               1              HB  2.40531  2.93701  3.21247  1.99466   42004493
              -10              19               1              HB  2.91492  4.17987  3.14962  3.15418   42004513
              -11              19               1              HB  5.18795  5.14202  5.40459  4.80268   42004593
              -12              19               1              HB  2.35763  1.20567  2.68429  3.34695   42004613
              -13              19               1              HB  3.28991  2.39519  4.03231  3.10232   42004693
              -14              19               1              HB  3.55661  4.40801  3.20833  3.90533   42004713
              -15              19               1              HB  4.86515  4.20758  3.94593  4.45253   42004793
              -15              19               2              HB  3.04518  3.78379  2.76802  2.84450   42008793
              -16              19               1              HB  4.19070  4.59533  5.08549  3.48333   42004813
              -16              19               2              HB  3.90773  4.14469  3.79057  2.91158   42008813
               -1              20               1              HB  2.53432  2.24417  3.45921  3.46999   42004094
               -2              20               1              HB  2.41447  2.37351  3.86990  2.61266   42004114
               -3              20               1              HB  3.79906  4.17264  4.30791  3.04909   42004194
               -4              20               1              HB  3.80153  3.40640  2.96437  2.42315   42004214
               -5              20               1              HB  5.50734  4.92254  4.87078  5.24466   42004294
               -6              20               1              HB  3.44091  2.88847  3.71471  3.71557   42004314
               -7              20               1              HB  2.43808  2.85036  2.44028  2.26168   42004394
               -8              20               1              HB  2.84315  3.84536  3.79838  3.39453   42004414
               -9              20               1              HB  2.65820  3.78036  3.82493  3.21331   42004494
              -10              20               1              HB  4.26223  3.27286  4.41177  3.64434   42004514
              -11              20               1              HB  3.93181  4.13617  3.13147  2.87091   42004594
              -12              20               1              HB  3.23480  2.65740  3.76292  3.85519   42004614
              -13              20               1              HB  2.46011  1.82577  2.12794  1.75375   42004694
              -14              20               1              HB  3.70447  3.56626  4.45289  2.56362   42004714
              -15              20               1              HB  3.42490  3.73620  3.21216  2.98862   42004794
              -15              20               2              HB  4.80260  4.40206  5.27059  4.49864   42008794
              -16              20               1              HB  4.28347  4.70421  4.90393  4.89101   42004814
              -16              20               2              HB  5.31649  5.23505  5.31964  5.10514   42008814
               -1              21               1              HB  3.75943  2.27705  1.88566  2.39239   42004095
               -2              21               1              HB  4.79002  5.39801  5.16222  5.09656   42004115
               -3              21               1              HB  5.24404  5.38686  5.61174  5.18480   42004195
               -4              21               1              HB  2.18187  3.54067  4.18776  2.73518   42004215
               -5              21               1              HB  5.52598  5.51629  5.71024  5.04575   42004295
               -6              21               1              HB  1.99919  2.90252  3.74522  2.48246   42004315
               -7              21               1              HB  4.49133  4.49387  4.94334  4.50588   42004395
               -8              21               1              HB  3.72235  3.69716  2.83330  6.07577   42004415
               -9              21               1              HB  2.98237  2.83185  2.50654  2.56803   42004495
              -10              21               1              HB  4.01040  5.08031  5.05897  5.04997   42004515
              -11              21               1              HB  3.14433  3.14199  5.19593  5.37119   42004595
              -12              21               1              HB  3.29386  3.45909  3.51709  3.43157   42004615
              -13              21               1              HB  2.57489  2.33365  2.57706  2.38584   42004695
              -14              21               1              HB  3.87699  4.40519  4.67446  4.18788   42004715
              -15              21               1              HB  3.83951  4.21404  4.01928  4.18529   42004795
              -15              21               2              HB  2.52764  2.39332  5.20037  3.72673   42008795
              -16              21               1              HB  6.10427  5.17386  6.35694  5.39436   42004815
              -16              21               2              HB  3.85275  3.79030  4.88863  4.20425   42008815
               -1              22               1              HB  3.24378  3.29836  5.01724  3.54616   42004096
               -2              22               1              HB  3.91640  4.55037  4.67922  4.37726   42004116
               -3              22               1              HB  4.56143  4.50236  4.98767  4.43056   42004196
               -4              22               1              HB  3.36490  2.65832  3.37611  3.43908   42004216
               -5              22               1              HB  3.40907  3.24613  4.44516  3.59303   42004296
               -6              22               1              HB  2.49032  3.02900  3.79600  2.59807   42004316
               -7              22               1              HB  2.44621  2.77529  4.20373  3.61465   42004396
               -8              22               1              HB  4.52621  3.54346  4.94141  3.87261   42004416
               -9              22               1              HB  3.21368  1.83949  3.22153  3.22161   42004496
              -10              22               1              HB  3.34084  4.64084  4.53407  1.86993   42004516
              -11              22               1              HB  2.06874  2.12568  4.48190  3.44079   42004596
              -12              22               1              HB  3.95438  3.90589  4.06481  3.93243   42004616
              -13              22               1              HB  4.74713  4.73090  5.19018  4.49275   42004696
              -14              22               1              HB  3.32111  4.05995  4.60627  3.76433   42004716
