#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
               -7               8               1              HB  0.68794 -0.24568  0.66578  0.00400 -0.22709  0.64011 -0.23755  0.01319 -0.18981  0.63501   42004388
               -8               8               1              HB  0.54788 -0.19031  0.57407 -0.03357 -0.19326  0.47728 -0.23527 -0.00543 -0.15070  0.56487   42004408
               -9               8               1              HB  0.55760 -0.17294  0.53487  0.06162 -0.18138  0.50334 -0.19214 -0.03050 -0.18719  0.53470   42004488
              -10               8               1              HB  0.65554 -0.25127  0.66830 -0.06186 -0.22538  0.64675 -0.25776 -0.05765 -0.24432  0.66242   42004508
              -11               8               1              HB  0.83245 -0.33253  0.82738 -0.09451 -0.30407  0.76413 -0.30962 -0.04511 -0.30604  0.83060   42004588
              -12               8               1              HB  0.56454 -0.17206  0.57619  0.03969 -0.16363  0.56885 -0.22036  0.01228 -0.21957  0.60318   42004608
              -13               8               1              HB  0.60852 -0.19457  0.62209  0.03328 -0.23563  0.58803 -0.20985 -0.00111 -0.21752  0.57293   42004688
              -14               8               1              HB  0.48910 -0.15771  0.47513 -0.05435 -0.12288  0.45161 -0.15783 -0.05293 -0.10639  0.46411   42004708
              -15               8               1              HB  0.52324 -0.15685  0.47045 -0.08565 -0.21476  0.49362 -0.19363 -0.04659 -0.14743  0.51273   42004788
              -15               8               2              HB  0.51628 -0.18731  0.55282  0.00944 -0.13582  0.50245 -0.14984  0.04984 -0.18932  0.51878   42008788
              -16               8               1              HB  0.51473 -0.15866  0.51254  0.02245 -0.17738  0.49767 -0.16045 -0.01482 -0.17013  0.51484   42004808
              -16               8               2              HB  0.57543 -0.15502  0.56173 -0.04951 -0.20437  0.57052 -0.17383 -0.01939 -0.18649  0.57945   42008808
               -1               9               1              HB  0.70008 -0.24386  0.65719 -0.04332 -0.24539  0.71402 -0.22045  0.03031 -0.23273  0.66640   42004089
               -2               9               1              HB  0.52471 -0.20530  0.53525 -0.02567 -0.18123  0.49545 -0.14271 -0.02536 -0.19564  0.50003   42004109
               -3               9               1              HB  0.50025 -0.13527  0.50652 -0.06815 -0.18416  0.48335 -0.16815  0.04866 -0.16723  0.47554   42004189
               -4               9               1              HB  0.65489 -0.24212  0.67760  0.03428 -0.22549  0.60960 -0.26560 -0.04155 -0.24111  0.66085   42004209
               -5               9               1              HB  0.66456 -0.25649  0.64053  0.01885 -0.24946  0.59698 -0.19678 -0.08062 -0.24936  0.66696   42004289
               -6               9               1              HB  0.51920 -0.19874  0.53958 -0.05117 -0.19670  0.52838 -0.19825 -0.04466 -0.15941  0.51854   42004309
               -7               9               1              HB  0.51276 -0.14730  0.51349 -0.02876 -0.16189  0.50140 -0.11958 -0.02415 -0.15417  0.50755   42004389
               -8               9               1              HB  0.55621 -0.16201  0.56255  0.01219 -0.18376  0.53215 -0.17729 -0.02083 -0.17147  0.52371   42004409
               -9               9               1              HB  0.66209 -0.27523  0.68472  0.03550 -0.23298  0.61088 -0.24454 -0.04783 -0.26829  0.61980   42004489
              -10               9               1              HB  0.66467 -0.20386  0.70916  0.04393 -0.25216  0.73022 -0.25920 -0.15443 -0.25381  0.69455   42004509
              -11               9               1              HB  0.56433 -0.15372  0.51914  0.03002 -0.13809  0.52970 -0.22682 -0.02468 -0.15357  0.58358   42004589
              -12               9               1              HB  0.76463 -0.26535  0.75196 -0.01219 -0.28013  0.72148 -0.31915 -0.08619 -0.29837  0.75295   42004609
              -13               9               1              HB  0.60442 -0.21085  0.62642 -0.03437 -0.22780  0.60587 -0.25179 -0.03417 -0.22482  0.62766   42004689
              -14               9               1              HB  0.58074 -0.17412  0.57439 -0.01744 -0.16650  0.54355 -0.16626 -0.01628 -0.23764  0.58062   42004709
              -15               9               1              HB  0.77866 -0.30552  0.75157  0.07750 -0.19511  0.73725 -0.25269 -0.07383 -0.30075  0.77240   42004789
              -15               9               2              HB  0.59265 -0.15885  0.56912 -0.04782 -0.18680  0.55920 -0.19566 -0.01557 -0.22833  0.55016   42008789
              -16               9               1              HB  0.75175 -0.18730  0.68684  0.05379 -0.22022  0.70174 -0.19307 -0.02098 -0.23858  0.71345   42004809
              -16               9               2              HB  0.55446 -0.17130  0.57575 -0.07391 -0.22643  0.54839 -0.22613 -0.04476 -0.19651  0.58976   42008809
               -1              10               1              HB  0.58208 -0.18090  0.57516 -0.06023 -0.19200  0.54756 -0.20541 -0.02943 -0.18869  0.59197   4200408A
               -2              10               1              HB  0.62115 -0.22190  0.57444  0.00975 -0.16049  0.52370 -0.23539  0.04419 -0.12963  0.59129   4200410A
               -3              10               1              HB  0.50488 -0.16588  0.50789 -0.05507 -0.14519  0.49796 -0.11761  0.00525 -0.17807  0.50851   4200418A
               -4              10               1              HB  0.80363 -0.33920  0.74039 -0.07849 -0.24950  0.69125 -0.13167  0.13950 -0.11603  0.77899   4200420A
               -5              10               1              HB  0.51191 -0.14425  0.50005  0.01035 -0.17245  0.48047 -0.20124  0.01540 -0.11591  0.46999   4200428A
               -6              10               1              HB  0.66748 -0.22693  0.60974 -0.04675 -0.24356  0.63095 -0.23147 -0.06859 -0.25104  0.67508   4200430A
               -7              10               1              HB  0.52996 -0.16690  0.51738 -0.02634 -0.16112  0.51250 -0.17749 -0.00614 -0.17679  0.50339   4200438A
               -8              10               1              HB  0.71007 -0.27006  0.72373  0.02998 -0.22340  0.74313 -0.26774 -0.02990 -0.26142  0.70005   4200440A
               -9              10               1              HB  0.53404 -0.18965  0.56626  0.00979 -0.15633  0.57192 -0.17743 -0.07778 -0.18543  0.55630   4200448A
              -10              10               1              HB  0.69869 -0.24052  0.63482  0.00853 -0.18822  0.63800 -0.26154 -0.03287 -0.26584  0.68283   4200450A
              -11              10               1              HB  0.61862 -0.17121  0.63081  0.02729 -0.20815  0.57639 -0.19985 -0.02949 -0.21617  0.57000   4200458A
              -12              10               1              HB  0.70975 -0.29504  0.68244 -0.00565 -0.24195  0.69775 -0.24804  0.00224 -0.26455  0.70111   4200460A
              -13              10               1              HB  0.62440 -0.18586  0.58362  0.02484 -0.18040  0.58177 -0.23109 -0.00935 -0.20262  0.56780   4200468A
              -14              10               1              HB  0.53435 -0.11842  0.51613 -0.03658 -0.17262  0.50629 -0.18387 -0.04078 -0.17444  0.54919   4200470A
              -15              10               1              HB  0.76539 -0.23456  0.78112 -0.00598 -0.28585  0.75026 -0.27725 -0.05505 -0.32742  0.76046   4200478A
              -15              10               2              HB  0.70225 -0.22173  0.70456 -0.00043 -0.26915  0.66305 -0.24651  0.00807 -0.26840  0.63253   4200878A
              -16              10               1              HB  0.49079 -0.16836  0.48220 -0.02058 -0.14700  0.46226 -0.11509  0.04347 -0.05695  0.47716   4200480A
              -16              10               2              HB  0.68910 -0.21960  0.69561 -0.04557 -0.21100  0.67943 -0.24018  0.02142 -0.26352  0.65712   4200880A
               -1              11               1              HB  0.62453 -0.20005  0.62680 -0.01777 -0.18008  0.59280 -0.22151  0.00112 -0.24243  0.61367   4200408B
