#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
              -16               5               1              HB  0.56453 -0.08342  0.54685  0.04364 -0.21014  0.49393 -0.17542 -0.02311 -0.19553  0.51420   42004805
              -16               5               2              HB  0.71576 -0.22690  0.64532  0.00586 -0.25267  0.63736 -0.20701  0.02722 -0.22118  0.63228   42008805
               -1               6               1              HB  0.63877 -0.26083  0.66251  0.02657 -0.22035  0.69851 -0.28227 -0.01775 -0.20035  0.63789   42004086
               -2               6               1              HB  0.63488 -0.00017  0.62004  0.10290 -0.18104  0.67303  0.02549  0.13384 -0.14919  0.64336   42004106
               -3               6               1              HB  0.61296 -0.25865  0.56802 -0.03097 -0.12580  0.61745 -0.21900  0.03580 -0.14317  0.57216   42004186
               -4               6               1              HB  0.71243 -0.26501  0.69651  0.01158 -0.23825  0.73982 -0.21313  0.08882 -0.30033  0.70986   42004206
               -5               6               1              HB  0.58396 -0.19127  0.54160 -0.04187 -0.15551  0.61085 -0.12333 -0.03723 -0.18240  0.55775   42004286
               -6               6               1              HB  0.68940 -0.23931  0.66845  0.07466 -0.31874  0.72386 -0.20200 -0.12431 -0.24885  0.71576   42004306
               -7               6               1              HB  0.60237 -0.24508  0.63268 -0.12771 -0.26760  0.68596 -0.26138 -0.02425 -0.27068  0.66460   42004386
               -8               6               1              HB  0.63844 -0.18683  0.59582 -0.04694 -0.22437  0.64122 -0.19560 -0.03682 -0.23982  0.62296   42004406
               -9               6               1              HB  0.61361 -0.20678  0.59084 -0.11667 -0.13089  0.58424 -0.10318 -0.03842 -0.20875  0.59845   42004486
              -10               6               1              HB  0.76035 -0.04994  0.76172  0.20185 -0.18910  0.75359 -0.10995  0.16449 -0.20720  0.72836   42004506
              -11               6               1              HB  0.70843 -0.29284  0.66639 -0.06246 -0.19756  0.69676 -0.18413 -0.09310 -0.21112  0.67399   42004586
              -12               6               1              HB  0.64851 -0.20518  0.60972 -0.04095 -0.17405  0.63588 -0.25515  0.00737 -0.11657  0.59568   42004606
              -13               6               1              HB  0.70998  0.04763  0.70531  0.31827 -0.18462  0.63914  0.03405  0.16657  0.02022  0.67860   42004686
              -14               6               1              HB  0.64128 -0.15889  0.57002  0.08136 -0.21670  0.62115 -0.17632  0.01810 -0.19406  0.64228   42004706
              -15               6               1              HB  0.58268 -0.12974  0.61473 -0.00045 -0.23774  0.64582 -0.22042 -0.01171 -0.19755  0.60588   42004786
              -15               6               2              HB  0.69582 -0.29469  0.67585 -0.10296 -0.30709  0.66775 -0.28281  0.08876 -0.17342  0.57060   42008786
              -16               6               1              HB  0.60841 -0.13783  0.55374  0.03203 -0.16139  0.61058 -0.14374  0.00581 -0.17359  0.56790   42004806
              -16               6               2              HB  0.76190 -0.32585  0.77120 -0.05462 -0.33877  0.78966 -0.33396  0.05750 -0.23122  0.76839   42008806
               -1               7               1              HB  0.63356  0.19228  0.58136  0.29957  0.12581  0.57884  0.03101  0.19466 -0.14961  0.52443   42004087
               -2               7               1              HB  0.50074 -0.15516  0.48689 -0.05845 -0.23314  0.50405 -0.14875 -0.04300 -0.10752  0.51747   42004107
               -3               7               1              HB  0.51232 -0.18737  0.47651 -0.09025 -0.19481  0.49347 -0.22533 -0.07269 -0.17417  0.53869   42004187
               -4               7               1              HB  0.56390 -0.28249  0.57064  0.03250 -0.13949  0.48731 -0.16206 -0.05819 -0.18440  0.50825   42004207
               -5               7               1              HB  0.53495 -0.13743  0.49414  0.03529 -0.18059  0.51828 -0.14142  0.10088 -0.11557  0.52301   42004287
               -6               7               1              HB  0.63827 -0.14284  0.64035  0.02618 -0.17362  0.61593 -0.25197 -0.06702 -0.18502  0.69070   42004307
               -7               7               1              HB  0.54435 -0.12357  0.55472 -0.01635 -0.21295  0.48886 -0.14592  0.02761 -0.13671  0.51712   42004387
               -8               7               1              HB  0.64534 -0.20217  0.65595  0.07494 -0.19354  0.57648 -0.10320  0.02020 -0.14829  0.62549   42004407
               -9               7               1              HB  0.68498 -0.29022  0.63567 -0.02704 -0.20151  0.61606 -0.24602  0.00191 -0.07125  0.67834   42004487
              -10               7               1              HB  0.71085 -0.27242  0.68751 -0.03315 -0.29259  0.67578 -0.25094 -0.00504 -0.26426  0.67145   42004507
              -11               7               1              HB  0.60922 -0.23005  0.60435 -0.06939 -0.23674  0.56749 -0.24443 -0.02588 -0.07756  0.56206   42004587
              -12               7               1              HB  0.61620 -0.23141  0.56138 -0.02795 -0.18924  0.63352 -0.24570  0.03131 -0.21259  0.55319   42004607
