#             eta             phi             dep             det  sig_0_o  sig_1_0  sig_1_1  sig_2_0  sig_2_1  sig_2_2  sig_3_0  sig_3_1  sig_3_2  sig_3_3      DetId
              -16               7               1              HB  0.53445 -0.12260  0.46762 -0.02566 -0.14868  0.53355 -0.18267 -0.04818 -0.19624  0.54225   42004807
              -16               7               2              HB  0.70665 -0.23398  0.65122  0.00235 -0.22353  0.65146 -0.28424 -0.04458 -0.26993  0.72096   42008807
               -1               8               1              HB  0.71113 -0.24731  0.66477  0.03456 -0.25112  0.70106 -0.17290  0.00363 -0.21261  0.63153   42004088
               -2               8               1              HB  0.55083 -0.18536  0.54815 -0.03938 -0.19445  0.52523 -0.18431 -0.06801 -0.17981  0.52096   42004108
               -3               8               1              HB  0.56845 -0.18472  0.51154 -0.01631 -0.15560  0.57730 -0.11646  0.01281 -0.20569  0.58398   42004188
               -4               8               1              HB  0.72171 -0.28635  0.71883 -0.08623 -0.31645  0.76040 -0.27515  0.01299 -0.31082  0.72236   42004208
               -5               8               1              HB  0.60957 -0.19130  0.57564  0.00528 -0.13126  0.61850 -0.16054  0.03568 -0.24333  0.62802   42004288
               -6               8               1              HB  0.66154 -0.20463  0.60671 -0.02488 -0.19162  0.61528 -0.26757 -0.01664 -0.17918  0.56662   42004308
               -7               8               1              HB  0.68081 -0.23575  0.70755 -0.02370 -0.28388  0.69671 -0.13552 -0.02626 -0.29225  0.68759   42004388
               -8               8               1              HB  0.56619 -0.16674  0.54167  0.00982 -0.18587  0.55109 -0.15429  0.05533 -0.07434  0.51209   42004408
               -9               8               1              HB  0.49963 -0.17712  0.51540 -0.03918 -0.21098  0.51131 -0.13737 -0.05950 -0.17653  0.52386   42004488
              -10               8               1              HB  0.66468 -0.24232  0.66197 -0.07601 -0.29903  0.68379 -0.24080 -0.07809 -0.25558  0.70089   42004508
              -11               8               1              HB  0.85670 -0.34621  0.87900 -0.12266 -0.29176  0.84928 -0.17102 -0.01912 -0.33810  0.85772   42004588
              -12               8               1              HB  0.55336 -0.20882  0.57210 -0.03191 -0.21035  0.62592 -0.21376 -0.07921 -0.21721  0.58195   42004608
              -13               8               1              HB  0.60365 -0.24720  0.60197 -0.04319 -0.19170  0.61171 -0.20765 -0.01636 -0.18342  0.59754   42004688
              -14               8               1              HB  0.54726 -0.16358  0.49384 -0.05050 -0.14587  0.51796 -0.18802  0.00931 -0.17710  0.53849   42004708
              -15               8               1              HB  0.51315 -0.17764  0.49095 -0.06041 -0.13224  0.49810 -0.18603  0.03089 -0.14285  0.50714   42004788
